filename,idx,site,date,time,hour
train_soundscapes/BC2026_Train_10161_S22_20240312_024500.ogg,10161,S22,2024-03-12,02:45:00,2
train_soundscapes/BC2026_Train_10162_S22_20240312_030000.ogg,10162,S22,2024-03-12,03:00:00,3
train_soundscapes/BC2026_Train_10163_S22_20240312_193000.ogg,10163,S22,2024-03-12,19:30:00,19
train_soundscapes/BC2026_Train_10164_S22_20240312_200000.ogg,10164,S22,2024-03-12,20:00:00,20
train_soundscapes/BC2026_Train_10165_S22_20240312_201500.ogg,10165,S22,2024-03-12,20:15:00,20
train_soundscapes/BC2026_Train_10166_S22_20240312_220000.ogg,10166,S22,2024-03-12,22:00:00,22
train_soundscapes/BC2026_Train_10167_S22_20240312_230000.ogg,10167,S22,2024-03-12,23:00:00,23
train_soundscapes/BC2026_Train_10168_S22_20240312_234500.ogg,10168,S22,2024-03-12,23:45:00,23
train_soundscapes/BC2026_Train_10169_S22_20240313_001500.ogg,10169,S22,2024-03-13,00:15:00,0
train_soundscapes/BC2026_Train_1016_S01_20220427_213000.ogg,1016,S01,2022-04-27,21:30:00,21
train_soundscapes/BC2026_Train_10170_S22_20240313_011500.ogg,10170,S22,2024-03-13,01:15:00,1
train_soundscapes/BC2026_Train_10171_S22_20240313_190000.ogg,10171,S22,2024-03-13,19:00:00,19
train_soundscapes/BC2026_Train_10172_S22_20240313_194500.ogg,10172,S22,2024-03-13,19:45:00,19
train_soundscapes/BC2026_Train_10173_S22_20240313_200000.ogg,10173,S22,2024-03-13,20:00:00,20
train_soundscapes/BC2026_Train_10174_S22_20240313_211500.ogg,10174,S22,2024-03-13,21:15:00,21
train_soundscapes/BC2026_Train_10175_S22_20240314_013000.ogg,10175,S22,2024-03-14,01:30:00,1
train_soundscapes/BC2026_Train_10176_S22_20240314_021500.ogg,10176,S22,2024-03-14,02:15:00,2
train_soundscapes/BC2026_Train_10177_S22_20240314_031500.ogg,10177,S22,2024-03-14,03:15:00,3
train_soundscapes/BC2026_Train_10178_S22_20240314_183000.ogg,10178,S22,2024-03-14,18:30:00,18
train_soundscapes/BC2026_Train_10179_S22_20240314_191500.ogg,10179,S22,2024-03-14,19:15:00,19
train_soundscapes/BC2026_Train_1017_S01_20220427_221500.ogg,1017,S01,2022-04-27,22:15:00,22
train_soundscapes/BC2026_Train_10180_S22_20240315_004500.ogg,10180,S22,2024-03-15,00:45:00,0
train_soundscapes/BC2026_Train_10181_S22_20240315_010000.ogg,10181,S22,2024-03-15,01:00:00,1
train_soundscapes/BC2026_Train_10182_S22_20240315_031500.ogg,10182,S22,2024-03-15,03:15:00,3
train_soundscapes/BC2026_Train_10183_S22_20240315_184500.ogg,10183,S22,2024-03-15,18:45:00,18
train_soundscapes/BC2026_Train_10184_S22_20240315_223000.ogg,10184,S22,2024-03-15,22:30:00,22
train_soundscapes/BC2026_Train_10185_S22_20240316_013000.ogg,10185,S22,2024-03-16,01:30:00,1
train_soundscapes/BC2026_Train_10186_S22_20240316_020000.ogg,10186,S22,2024-03-16,02:00:00,2
train_soundscapes/BC2026_Train_10187_S22_20240316_181500.ogg,10187,S22,2024-03-16,18:15:00,18
train_soundscapes/BC2026_Train_10188_S22_20240316_193000.ogg,10188,S22,2024-03-16,19:30:00,19
train_soundscapes/BC2026_Train_10189_S22_20240316_201500.ogg,10189,S22,2024-03-16,20:15:00,20
train_soundscapes/BC2026_Train_1018_S01_20220427_223000.ogg,1018,S01,2022-04-27,22:30:00,22
train_soundscapes/BC2026_Train_10190_S22_20240316_204500.ogg,10190,S22,2024-03-16,20:45:00,20
train_soundscapes/BC2026_Train_10191_S22_20240316_223000.ogg,10191,S22,2024-03-16,22:30:00,22
train_soundscapes/BC2026_Train_10192_S22_20240317_010000.ogg,10192,S22,2024-03-17,01:00:00,1
train_soundscapes/BC2026_Train_10193_S22_20240317_020000.ogg,10193,S22,2024-03-17,02:00:00,2
train_soundscapes/BC2026_Train_10194_S22_20240317_024500.ogg,10194,S22,2024-03-17,02:45:00,2
train_soundscapes/BC2026_Train_10195_S22_20240317_040000.ogg,10195,S22,2024-03-17,04:00:00,4
train_soundscapes/BC2026_Train_10196_S22_20240317_183000.ogg,10196,S22,2024-03-17,18:30:00,18
train_soundscapes/BC2026_Train_10197_S22_20240317_191500.ogg,10197,S22,2024-03-17,19:15:00,19
train_soundscapes/BC2026_Train_10198_S22_20240317_203000.ogg,10198,S22,2024-03-17,20:30:00,20
train_soundscapes/BC2026_Train_10199_S22_20240317_214500.ogg,10199,S22,2024-03-17,21:45:00,21
train_soundscapes/BC2026_Train_1019_S01_20220428_021500.ogg,1019,S01,2022-04-28,02:15:00,2
train_soundscapes/BC2026_Train_10200_S22_20240318_004500.ogg,10200,S22,2024-03-18,00:45:00,0
train_soundscapes/BC2026_Train_10201_S22_20240318_020000.ogg,10201,S22,2024-03-18,02:00:00,2
train_soundscapes/BC2026_Train_10202_S22_20240318_181500.ogg,10202,S22,2024-03-18,18:15:00,18
train_soundscapes/BC2026_Train_10203_S22_20240318_190000.ogg,10203,S22,2024-03-18,19:00:00,19
train_soundscapes/BC2026_Train_10204_S22_20240318_191500.ogg,10204,S22,2024-03-18,19:15:00,19
train_soundscapes/BC2026_Train_10205_S22_20240318_201500.ogg,10205,S22,2024-03-18,20:15:00,20
train_soundscapes/BC2026_Train_10206_S22_20240318_204500.ogg,10206,S22,2024-03-18,20:45:00,20
train_soundscapes/BC2026_Train_10207_S22_20240318_211500.ogg,10207,S22,2024-03-18,21:15:00,21
train_soundscapes/BC2026_Train_10208_S22_20240318_233000.ogg,10208,S22,2024-03-18,23:30:00,23
train_soundscapes/BC2026_Train_10209_S22_20240319_001500.ogg,10209,S22,2024-03-19,00:15:00,0
train_soundscapes/BC2026_Train_1020_S01_20220428_223000.ogg,1020,S01,2022-04-28,22:30:00,22
train_soundscapes/BC2026_Train_10210_S22_20240319_033000.ogg,10210,S22,2024-03-19,03:30:00,3
train_soundscapes/BC2026_Train_10211_S22_20240319_181500.ogg,10211,S22,2024-03-19,18:15:00,18
train_soundscapes/BC2026_Train_10212_S22_20240319_191500.ogg,10212,S22,2024-03-19,19:15:00,19
train_soundscapes/BC2026_Train_10213_S22_20240319_194500.ogg,10213,S22,2024-03-19,19:45:00,19
train_soundscapes/BC2026_Train_10214_S22_20240320_003000.ogg,10214,S22,2024-03-20,00:30:00,0
train_soundscapes/BC2026_Train_10215_S22_20240320_020000.ogg,10215,S22,2024-03-20,02:00:00,2
train_soundscapes/BC2026_Train_10216_S22_20240320_040000.ogg,10216,S22,2024-03-20,04:00:00,4
train_soundscapes/BC2026_Train_10217_S22_20240320_181500.ogg,10217,S22,2024-03-20,18:15:00,18
train_soundscapes/BC2026_Train_10218_S22_20240320_183000.ogg,10218,S22,2024-03-20,18:30:00,18
train_soundscapes/BC2026_Train_10219_S22_20240320_231500.ogg,10219,S22,2024-03-20,23:15:00,23
train_soundscapes/BC2026_Train_1021_S01_20220429_014500.ogg,1021,S01,2022-04-29,01:45:00,1
train_soundscapes/BC2026_Train_10220_S22_20240321_001500.ogg,10220,S22,2024-03-21,00:15:00,0
train_soundscapes/BC2026_Train_10221_S22_20240321_010000.ogg,10221,S22,2024-03-21,01:00:00,1
train_soundscapes/BC2026_Train_10222_S22_20240321_020000.ogg,10222,S22,2024-03-21,02:00:00,2
train_soundscapes/BC2026_Train_10223_S22_20240321_023000.ogg,10223,S22,2024-03-21,02:30:00,2
train_soundscapes/BC2026_Train_10224_S22_20240321_030000.ogg,10224,S22,2024-03-21,03:00:00,3
train_soundscapes/BC2026_Train_10225_S22_20240321_033000.ogg,10225,S22,2024-03-21,03:30:00,3
train_soundscapes/BC2026_Train_10226_S22_20240321_034500.ogg,10226,S22,2024-03-21,03:45:00,3
train_soundscapes/BC2026_Train_10227_S22_20240321_040000.ogg,10227,S22,2024-03-21,04:00:00,4
train_soundscapes/BC2026_Train_10228_S22_20240321_190000.ogg,10228,S22,2024-03-21,19:00:00,19
train_soundscapes/BC2026_Train_10229_S22_20240321_210000.ogg,10229,S22,2024-03-21,21:00:00,21
train_soundscapes/BC2026_Train_1022_S01_20220429_034500.ogg,1022,S01,2022-04-29,03:45:00,3
train_soundscapes/BC2026_Train_10230_S22_20240322_033000.ogg,10230,S22,2024-03-22,03:30:00,3
train_soundscapes/BC2026_Train_10231_S22_20240322_040000.ogg,10231,S22,2024-03-22,04:00:00,4
train_soundscapes/BC2026_Train_10232_S22_20240322_214500.ogg,10232,S22,2024-03-22,21:45:00,21
train_soundscapes/BC2026_Train_10233_S22_20240322_223000.ogg,10233,S22,2024-03-22,22:30:00,22
train_soundscapes/BC2026_Train_10234_S22_20240323_020000.ogg,10234,S22,2024-03-23,02:00:00,2
train_soundscapes/BC2026_Train_10235_S22_20240323_024500.ogg,10235,S22,2024-03-23,02:45:00,2
train_soundscapes/BC2026_Train_10236_S22_20240323_034500.ogg,10236,S22,2024-03-23,03:45:00,3
train_soundscapes/BC2026_Train_10237_S22_20240323_040000.ogg,10237,S22,2024-03-23,04:00:00,4
train_soundscapes/BC2026_Train_10238_S22_20240323_180000.ogg,10238,S22,2024-03-23,18:00:00,18
train_soundscapes/BC2026_Train_10239_S22_20240323_191500.ogg,10239,S22,2024-03-23,19:15:00,19
train_soundscapes/BC2026_Train_1023_S01_20220429_181500.ogg,1023,S01,2022-04-29,18:15:00,18
train_soundscapes/BC2026_Train_10240_S22_20240323_193000.ogg,10240,S22,2024-03-23,19:30:00,19
train_soundscapes/BC2026_Train_10241_S22_20240323_200000.ogg,10241,S22,2024-03-23,20:00:00,20
train_soundscapes/BC2026_Train_10242_S22_20240323_223000.ogg,10242,S22,2024-03-23,22:30:00,22
train_soundscapes/BC2026_Train_10243_S22_20240324_001500.ogg,10243,S22,2024-03-24,00:15:00,0
train_soundscapes/BC2026_Train_10244_S22_20240324_020000.ogg,10244,S22,2024-03-24,02:00:00,2
train_soundscapes/BC2026_Train_10245_S22_20240324_021500.ogg,10245,S22,2024-03-24,02:15:00,2
train_soundscapes/BC2026_Train_10246_S22_20240324_034500.ogg,10246,S22,2024-03-24,03:45:00,3
train_soundscapes/BC2026_Train_10247_S22_20240324_181500.ogg,10247,S22,2024-03-24,18:15:00,18
train_soundscapes/BC2026_Train_10248_S22_20240324_184500.ogg,10248,S22,2024-03-24,18:45:00,18
train_soundscapes/BC2026_Train_10249_S22_20240324_190000.ogg,10249,S22,2024-03-24,19:00:00,19
train_soundscapes/BC2026_Train_1024_S01_20220429_221500.ogg,1024,S01,2022-04-29,22:15:00,22
train_soundscapes/BC2026_Train_10250_S22_20240324_210000.ogg,10250,S22,2024-03-24,21:00:00,21
train_soundscapes/BC2026_Train_10251_S22_20240325_013000.ogg,10251,S22,2024-03-25,01:30:00,1
train_soundscapes/BC2026_Train_10252_S22_20240325_020000.ogg,10252,S22,2024-03-25,02:00:00,2
train_soundscapes/BC2026_Train_10253_S22_20240325_033000.ogg,10253,S22,2024-03-25,03:30:00,3
train_soundscapes/BC2026_Train_10254_S22_20240325_183000.ogg,10254,S22,2024-03-25,18:30:00,18
train_soundscapes/BC2026_Train_10255_S22_20240325_201500.ogg,10255,S22,2024-03-25,20:15:00,20
train_soundscapes/BC2026_Train_10256_S22_20240325_214500.ogg,10256,S22,2024-03-25,21:45:00,21
train_soundscapes/BC2026_Train_10257_S22_20240326_003000.ogg,10257,S22,2024-03-26,00:30:00,0
train_soundscapes/BC2026_Train_10258_S22_20240326_010000.ogg,10258,S22,2024-03-26,01:00:00,1
train_soundscapes/BC2026_Train_10259_S22_20240326_020000.ogg,10259,S22,2024-03-26,02:00:00,2
train_soundscapes/BC2026_Train_1025_S01_20220429_234500.ogg,1025,S01,2022-04-29,23:45:00,23
train_soundscapes/BC2026_Train_10260_S22_20240326_031500.ogg,10260,S22,2024-03-26,03:15:00,3
train_soundscapes/BC2026_Train_10261_S22_20240326_194500.ogg,10261,S22,2024-03-26,19:45:00,19
train_soundscapes/BC2026_Train_10262_S22_20240326_203000.ogg,10262,S22,2024-03-26,20:30:00,20
train_soundscapes/BC2026_Train_10263_S22_20240326_221500.ogg,10263,S22,2024-03-26,22:15:00,22
train_soundscapes/BC2026_Train_10264_S22_20240326_234500.ogg,10264,S22,2024-03-26,23:45:00,23
train_soundscapes/BC2026_Train_10265_S22_20240327_001500.ogg,10265,S22,2024-03-27,00:15:00,0
train_soundscapes/BC2026_Train_10266_S22_20240327_023000.ogg,10266,S22,2024-03-27,02:30:00,2
train_soundscapes/BC2026_Train_10267_S22_20240327_194500.ogg,10267,S22,2024-03-27,19:45:00,19
train_soundscapes/BC2026_Train_10268_S22_20240327_200000.ogg,10268,S22,2024-03-27,20:00:00,20
train_soundscapes/BC2026_Train_10269_S22_20240327_201500.ogg,10269,S22,2024-03-27,20:15:00,20
train_soundscapes/BC2026_Train_1026_S01_20220430_194500.ogg,1026,S01,2022-04-30,19:45:00,19
train_soundscapes/BC2026_Train_10270_S22_20240327_211500.ogg,10270,S22,2024-03-27,21:15:00,21
train_soundscapes/BC2026_Train_10271_S22_20240327_230000.ogg,10271,S22,2024-03-27,23:00:00,23
train_soundscapes/BC2026_Train_10272_S22_20240328_010000.ogg,10272,S22,2024-03-28,01:00:00,1
train_soundscapes/BC2026_Train_10273_S22_20240328_014500.ogg,10273,S22,2024-03-28,01:45:00,1
train_soundscapes/BC2026_Train_10274_S22_20240328_190000.ogg,10274,S22,2024-03-28,19:00:00,19
train_soundscapes/BC2026_Train_10275_S22_20240328_203000.ogg,10275,S22,2024-03-28,20:30:00,20
train_soundscapes/BC2026_Train_10276_S22_20240328_211500.ogg,10276,S22,2024-03-28,21:15:00,21
train_soundscapes/BC2026_Train_10277_S22_20240328_213000.ogg,10277,S22,2024-03-28,21:30:00,21
train_soundscapes/BC2026_Train_10278_S22_20240328_214500.ogg,10278,S22,2024-03-28,21:45:00,21
train_soundscapes/BC2026_Train_10279_S22_20240328_221500.ogg,10279,S22,2024-03-28,22:15:00,22
train_soundscapes/BC2026_Train_1027_S01_20220430_203000.ogg,1027,S01,2022-04-30,20:30:00,20
train_soundscapes/BC2026_Train_10280_S22_20240329_024500.ogg,10280,S22,2024-03-29,02:45:00,2
train_soundscapes/BC2026_Train_10281_S22_20240329_181500.ogg,10281,S22,2024-03-29,18:15:00,18
train_soundscapes/BC2026_Train_10282_S22_20240329_191500.ogg,10282,S22,2024-03-29,19:15:00,19
train_soundscapes/BC2026_Train_10283_S22_20240329_193000.ogg,10283,S22,2024-03-29,19:30:00,19
train_soundscapes/BC2026_Train_10284_S22_20240329_203000.ogg,10284,S22,2024-03-29,20:30:00,20
train_soundscapes/BC2026_Train_10285_S22_20240329_210000.ogg,10285,S22,2024-03-29,21:00:00,21
train_soundscapes/BC2026_Train_10286_S22_20240329_220000.ogg,10286,S22,2024-03-29,22:00:00,22
train_soundscapes/BC2026_Train_10287_S22_20240330_004500.ogg,10287,S22,2024-03-30,00:45:00,0
train_soundscapes/BC2026_Train_10288_S22_20240330_033000.ogg,10288,S22,2024-03-30,03:30:00,3
train_soundscapes/BC2026_Train_10289_S22_20240330_194500.ogg,10289,S22,2024-03-30,19:45:00,19
train_soundscapes/BC2026_Train_1028_S01_20220430_210000.ogg,1028,S01,2022-04-30,21:00:00,21
train_soundscapes/BC2026_Train_10290_S22_20240330_230000.ogg,10290,S22,2024-03-30,23:00:00,23
train_soundscapes/BC2026_Train_10291_S22_20240331_184500.ogg,10291,S22,2024-03-31,18:45:00,18
train_soundscapes/BC2026_Train_10292_S22_20240331_190000.ogg,10292,S22,2024-03-31,19:00:00,19
train_soundscapes/BC2026_Train_10293_S22_20240331_221500.ogg,10293,S22,2024-03-31,22:15:00,22
train_soundscapes/BC2026_Train_10294_S22_20240331_223000.ogg,10294,S22,2024-03-31,22:30:00,22
train_soundscapes/BC2026_Train_10295_S22_20240331_224500.ogg,10295,S22,2024-03-31,22:45:00,22
train_soundscapes/BC2026_Train_10296_S22_20240331_233000.ogg,10296,S22,2024-03-31,23:30:00,23
train_soundscapes/BC2026_Train_10297_S22_20240401_010000.ogg,10297,S22,2024-04-01,01:00:00,1
train_soundscapes/BC2026_Train_10298_S22_20240401_020000.ogg,10298,S22,2024-04-01,02:00:00,2
train_soundscapes/BC2026_Train_10299_S22_20240401_024500.ogg,10299,S22,2024-04-01,02:45:00,2
train_soundscapes/BC2026_Train_1029_S01_20220430_220000.ogg,1029,S01,2022-04-30,22:00:00,22
train_soundscapes/BC2026_Train_10300_S22_20240401_193000.ogg,10300,S22,2024-04-01,19:30:00,19
train_soundscapes/BC2026_Train_10301_S22_20240401_220000.ogg,10301,S22,2024-04-01,22:00:00,22
train_soundscapes/BC2026_Train_10302_S22_20240401_233000.ogg,10302,S22,2024-04-01,23:30:00,23
train_soundscapes/BC2026_Train_10303_S22_20240402_001500.ogg,10303,S22,2024-04-02,00:15:00,0
train_soundscapes/BC2026_Train_10304_S22_20240402_003000.ogg,10304,S22,2024-04-02,00:30:00,0
train_soundscapes/BC2026_Train_10305_S22_20240402_004500.ogg,10305,S22,2024-04-02,00:45:00,0
train_soundscapes/BC2026_Train_10306_S22_20240402_011500.ogg,10306,S22,2024-04-02,01:15:00,1
train_soundscapes/BC2026_Train_10307_S22_20240402_014500.ogg,10307,S22,2024-04-02,01:45:00,1
train_soundscapes/BC2026_Train_10308_S22_20240402_024500.ogg,10308,S22,2024-04-02,02:45:00,2
train_soundscapes/BC2026_Train_10309_S22_20240402_180000.ogg,10309,S22,2024-04-02,18:00:00,18
train_soundscapes/BC2026_Train_1030_S01_20230121_191500.ogg,1030,S01,2023-01-21,19:15:00,19
train_soundscapes/BC2026_Train_10310_S22_20240402_224500.ogg,10310,S22,2024-04-02,22:45:00,22
train_soundscapes/BC2026_Train_10311_S22_20240402_230000.ogg,10311,S22,2024-04-02,23:00:00,23
train_soundscapes/BC2026_Train_10312_S22_20240403_014500.ogg,10312,S22,2024-04-03,01:45:00,1
train_soundscapes/BC2026_Train_10313_S22_20240403_191500.ogg,10313,S22,2024-04-03,19:15:00,19
train_soundscapes/BC2026_Train_10314_S22_20240403_211500.ogg,10314,S22,2024-04-03,21:15:00,21
train_soundscapes/BC2026_Train_10315_S22_20240403_214500.ogg,10315,S22,2024-04-03,21:45:00,21
train_soundscapes/BC2026_Train_10316_S22_20240403_221500.ogg,10316,S22,2024-04-03,22:15:00,22
train_soundscapes/BC2026_Train_10317_S22_20240403_230000.ogg,10317,S22,2024-04-03,23:00:00,23
train_soundscapes/BC2026_Train_10318_S22_20240404_180000.ogg,10318,S22,2024-04-04,18:00:00,18
train_soundscapes/BC2026_Train_10319_S22_20240404_184500.ogg,10319,S22,2024-04-04,18:45:00,18
train_soundscapes/BC2026_Train_1031_S01_20230122_014500.ogg,1031,S01,2023-01-22,01:45:00,1
train_soundscapes/BC2026_Train_10320_S22_20240404_204500.ogg,10320,S22,2024-04-04,20:45:00,20
train_soundscapes/BC2026_Train_10321_S22_20240404_210000.ogg,10321,S22,2024-04-04,21:00:00,21
train_soundscapes/BC2026_Train_10322_S22_20240404_211500.ogg,10322,S22,2024-04-04,21:15:00,21
train_soundscapes/BC2026_Train_10323_S22_20240404_230000.ogg,10323,S22,2024-04-04,23:00:00,23
train_soundscapes/BC2026_Train_10324_S22_20240405_010000.ogg,10324,S22,2024-04-05,01:00:00,1
train_soundscapes/BC2026_Train_10325_S22_20240405_013000.ogg,10325,S22,2024-04-05,01:30:00,1
train_soundscapes/BC2026_Train_10326_S22_20240405_020000.ogg,10326,S22,2024-04-05,02:00:00,2
train_soundscapes/BC2026_Train_10327_S22_20240405_030000.ogg,10327,S22,2024-04-05,03:00:00,3
train_soundscapes/BC2026_Train_10328_S22_20240405_201500.ogg,10328,S22,2024-04-05,20:15:00,20
train_soundscapes/BC2026_Train_10329_S22_20240405_220000.ogg,10329,S22,2024-04-05,22:00:00,22
train_soundscapes/BC2026_Train_1032_S01_20230122_023000.ogg,1032,S01,2023-01-22,02:30:00,2
train_soundscapes/BC2026_Train_10330_S22_20240405_221500.ogg,10330,S22,2024-04-05,22:15:00,22
train_soundscapes/BC2026_Train_10331_S22_20240405_233000.ogg,10331,S22,2024-04-05,23:30:00,23
train_soundscapes/BC2026_Train_10332_S22_20240406_003000.ogg,10332,S22,2024-04-06,00:30:00,0
train_soundscapes/BC2026_Train_10333_S22_20240406_013000.ogg,10333,S22,2024-04-06,01:30:00,1
train_soundscapes/BC2026_Train_10334_S22_20240406_020000.ogg,10334,S22,2024-04-06,02:00:00,2
train_soundscapes/BC2026_Train_10335_S22_20240406_023000.ogg,10335,S22,2024-04-06,02:30:00,2
train_soundscapes/BC2026_Train_10336_S22_20240406_033000.ogg,10336,S22,2024-04-06,03:30:00,3
train_soundscapes/BC2026_Train_10337_S22_20240406_201500.ogg,10337,S22,2024-04-06,20:15:00,20
train_soundscapes/BC2026_Train_10338_S22_20240406_203000.ogg,10338,S22,2024-04-06,20:30:00,20
train_soundscapes/BC2026_Train_10339_S22_20240406_204500.ogg,10339,S22,2024-04-06,20:45:00,20
train_soundscapes/BC2026_Train_1033_S01_20230122_191500.ogg,1033,S01,2023-01-22,19:15:00,19
train_soundscapes/BC2026_Train_10340_S22_20240407_001500.ogg,10340,S22,2024-04-07,00:15:00,0
train_soundscapes/BC2026_Train_10341_S22_20240407_180000.ogg,10341,S22,2024-04-07,18:00:00,18
train_soundscapes/BC2026_Train_10342_S22_20240407_193000.ogg,10342,S22,2024-04-07,19:30:00,19
train_soundscapes/BC2026_Train_10343_S22_20240407_201500.ogg,10343,S22,2024-04-07,20:15:00,20
train_soundscapes/BC2026_Train_10344_S22_20240407_204500.ogg,10344,S22,2024-04-07,20:45:00,20
train_soundscapes/BC2026_Train_10345_S22_20240407_224500.ogg,10345,S22,2024-04-07,22:45:00,22
train_soundscapes/BC2026_Train_10346_S22_20240408_033000.ogg,10346,S22,2024-04-08,03:30:00,3
train_soundscapes/BC2026_Train_10347_S22_20240409_011500.ogg,10347,S22,2024-04-09,01:15:00,1
train_soundscapes/BC2026_Train_10348_S22_20240409_013000.ogg,10348,S22,2024-04-09,01:30:00,1
train_soundscapes/BC2026_Train_10349_S22_20240409_014500.ogg,10349,S22,2024-04-09,01:45:00,1
train_soundscapes/BC2026_Train_1034_S01_20230122_203000.ogg,1034,S01,2023-01-22,20:30:00,20
train_soundscapes/BC2026_Train_10350_S22_20240409_021500.ogg,10350,S22,2024-04-09,02:15:00,2
train_soundscapes/BC2026_Train_10351_S22_20240409_023000.ogg,10351,S22,2024-04-09,02:30:00,2
train_soundscapes/BC2026_Train_10352_S22_20240409_193000.ogg,10352,S22,2024-04-09,19:30:00,19
train_soundscapes/BC2026_Train_10353_S22_20240409_220000.ogg,10353,S22,2024-04-09,22:00:00,22
train_soundscapes/BC2026_Train_10354_S22_20240409_231500.ogg,10354,S22,2024-04-09,23:15:00,23
train_soundscapes/BC2026_Train_10355_S22_20240409_234500.ogg,10355,S22,2024-04-09,23:45:00,23
train_soundscapes/BC2026_Train_10356_S22_20240410_013000.ogg,10356,S22,2024-04-10,01:30:00,1
train_soundscapes/BC2026_Train_10357_S22_20240410_031500.ogg,10357,S22,2024-04-10,03:15:00,3
train_soundscapes/BC2026_Train_10358_S22_20240410_040000.ogg,10358,S22,2024-04-10,04:00:00,4
train_soundscapes/BC2026_Train_10359_S22_20240410_184500.ogg,10359,S22,2024-04-10,18:45:00,18
train_soundscapes/BC2026_Train_1035_S01_20230122_221500.ogg,1035,S01,2023-01-22,22:15:00,22
train_soundscapes/BC2026_Train_10360_S22_20240410_210000.ogg,10360,S22,2024-04-10,21:00:00,21
train_soundscapes/BC2026_Train_10361_S22_20240410_214500.ogg,10361,S22,2024-04-10,21:45:00,21
train_soundscapes/BC2026_Train_10362_S22_20240410_223000.ogg,10362,S22,2024-04-10,22:30:00,22
train_soundscapes/BC2026_Train_10363_S22_20240410_231500.ogg,10363,S22,2024-04-10,23:15:00,23
train_soundscapes/BC2026_Train_10364_S22_20240411_030000.ogg,10364,S22,2024-04-11,03:00:00,3
train_soundscapes/BC2026_Train_10365_S22_20240411_184500.ogg,10365,S22,2024-04-11,18:45:00,18
train_soundscapes/BC2026_Train_10366_S22_20240411_194500.ogg,10366,S22,2024-04-11,19:45:00,19
train_soundscapes/BC2026_Train_10367_S22_20240411_210000.ogg,10367,S22,2024-04-11,21:00:00,21
train_soundscapes/BC2026_Train_10368_S22_20240411_221500.ogg,10368,S22,2024-04-11,22:15:00,22
train_soundscapes/BC2026_Train_10369_S22_20240411_223000.ogg,10369,S22,2024-04-11,22:30:00,22
train_soundscapes/BC2026_Train_1036_S01_20230122_234500.ogg,1036,S01,2023-01-22,23:45:00,23
train_soundscapes/BC2026_Train_10370_S22_20240411_231500.ogg,10370,S22,2024-04-11,23:15:00,23
train_soundscapes/BC2026_Train_10371_S22_20240412_003000.ogg,10371,S22,2024-04-12,00:30:00,0
train_soundscapes/BC2026_Train_10372_S22_20240412_014500.ogg,10372,S22,2024-04-12,01:45:00,1
train_soundscapes/BC2026_Train_10373_S22_20240412_030000.ogg,10373,S22,2024-04-12,03:00:00,3
train_soundscapes/BC2026_Train_10374_S22_20240412_040000.ogg,10374,S22,2024-04-12,04:00:00,4
train_soundscapes/BC2026_Train_10375_S22_20240412_181500.ogg,10375,S22,2024-04-12,18:15:00,18
train_soundscapes/BC2026_Train_10376_S22_20240412_193000.ogg,10376,S22,2024-04-12,19:30:00,19
train_soundscapes/BC2026_Train_10377_S22_20240412_230000.ogg,10377,S22,2024-04-12,23:00:00,23
train_soundscapes/BC2026_Train_10378_S22_20240413_011500.ogg,10378,S22,2024-04-13,01:15:00,1
train_soundscapes/BC2026_Train_10379_S22_20240413_024500.ogg,10379,S22,2024-04-13,02:45:00,2
train_soundscapes/BC2026_Train_1037_S01_20230123_020000.ogg,1037,S01,2023-01-23,02:00:00,2
train_soundscapes/BC2026_Train_10380_S22_20240413_034500.ogg,10380,S22,2024-04-13,03:45:00,3
train_soundscapes/BC2026_Train_10381_S22_20240413_190000.ogg,10381,S22,2024-04-13,19:00:00,19
train_soundscapes/BC2026_Train_10382_S22_20240413_191500.ogg,10382,S22,2024-04-13,19:15:00,19
train_soundscapes/BC2026_Train_10383_S22_20240413_204500.ogg,10383,S22,2024-04-13,20:45:00,20
train_soundscapes/BC2026_Train_10384_S22_20240413_210000.ogg,10384,S22,2024-04-13,21:00:00,21
train_soundscapes/BC2026_Train_10385_S22_20240413_213000.ogg,10385,S22,2024-04-13,21:30:00,21
train_soundscapes/BC2026_Train_10386_S22_20240413_224500.ogg,10386,S22,2024-04-13,22:45:00,22
train_soundscapes/BC2026_Train_10387_S22_20240413_231500.ogg,10387,S22,2024-04-13,23:15:00,23
train_soundscapes/BC2026_Train_10388_S22_20240413_234500.ogg,10388,S22,2024-04-13,23:45:00,23
train_soundscapes/BC2026_Train_10389_S22_20240414_003000.ogg,10389,S22,2024-04-14,00:30:00,0
train_soundscapes/BC2026_Train_1038_S01_20230123_030000.ogg,1038,S01,2023-01-23,03:00:00,3
train_soundscapes/BC2026_Train_10390_S22_20240414_010000.ogg,10390,S22,2024-04-14,01:00:00,1
train_soundscapes/BC2026_Train_10391_S22_20240414_014500.ogg,10391,S22,2024-04-14,01:45:00,1
train_soundscapes/BC2026_Train_10392_S22_20240414_031500.ogg,10392,S22,2024-04-14,03:15:00,3
train_soundscapes/BC2026_Train_10393_S22_20240414_033000.ogg,10393,S22,2024-04-14,03:30:00,3
train_soundscapes/BC2026_Train_10394_S22_20240414_221500.ogg,10394,S22,2024-04-14,22:15:00,22
train_soundscapes/BC2026_Train_10395_S22_20240414_234500.ogg,10395,S22,2024-04-14,23:45:00,23
