primary_label,filename,duration_s,samplerate,channels,size_bytes,class_name,source
bcwfin2,train_audio/bcwfin2/XC905379.ogg,75.32,32000,1,701167,Aves,train_audio
bkcdon,train_audio/bkcdon/iNat366937.ogg,41.9816875,32000,1,364441,Aves,train_audio
bkcdon,train_audio/bkcdon/XC709817.ogg,11.10203125,32000,1,117161,Aves,train_audio
bkcdon,train_audio/bkcdon/XC442813.ogg,61.23103125,32000,1,462678,Aves,train_audio
bkcdon,train_audio/bkcdon/XC687006.ogg,17.24,32000,1,157837,Aves,train_audio
bkcdon,train_audio/bkcdon/XC250791.ogg,59.92490625,32000,1,518637,Aves,train_audio
bkcdon,train_audio/bkcdon/XC82220.ogg,24.68571875,32000,1,222283,Aves,train_audio
bkcdon,train_audio/bkcdon/XC113874.ogg,9.87428125,32000,1,84247,Aves,train_audio
bkhpar,train_audio/bkhpar/iNat141930.ogg,12.979625,32000,1,120410,Aves,train_audio
bkhpar,train_audio/bkhpar/iNat943220.ogg,19.121,32000,1,175408,Aves,train_audio
bkhpar,train_audio/bkhpar/XC602712.ogg,53.76,32000,1,484313,Aves,train_audio
bkhpar,train_audio/bkhpar/iNat1636882.ogg,10.58684375,32000,1,93261,Aves,train_audio
bkhpar,train_audio/bkhpar/iNat891670.ogg,2.78109375,32000,1,27680,Aves,train_audio
bkhpar,train_audio/bkhpar/iNat910182.ogg,41.91490625,32000,1,382029,Aves,train_audio
bkhpar,train_audio/bkhpar/iNat1376598.ogg,17.4956875,32000,1,153789,Aves,train_audio
blchaw1,train_audio/blchaw1/XC657807.ogg,78.47184375,32000,1,638303,Aves,train_audio
blchaw1,train_audio/blchaw1/XC353395.ogg,7.653,32000,1,57562,Aves,train_audio
blchaw1,train_audio/blchaw1/XC989784.ogg,6.816,32000,1,65485,Aves,train_audio
blchaw1,train_audio/blchaw1/iNat51318.ogg,53.056,32000,1,403887,Aves,train_audio
blchaw1,train_audio/blchaw1/XC550357.ogg,11.46775,32000,1,108281,Aves,train_audio
blchaw1,train_audio/blchaw1/XC1015627.ogg,85.389875,32000,1,753521,Aves,train_audio
blchaw1,train_audio/blchaw1/XC643361.ogg,102.11265625,32000,1,830462,Aves,train_audio
blheag1,train_audio/blheag1/iNat1600436.ogg,734.0146875,32000,1,6157830,Aves,train_audio
blheag1,train_audio/blheag1/XC28328.ogg,44.0685625,32000,1,370479,Aves,train_audio
blheag1,train_audio/blheag1/XC415975.ogg,27.816,32000,1,251688,Aves,train_audio
blheag1,train_audio/blheag1/XC122597.ogg,4.752,32000,1,42113,Aves,train_audio
blheag1,train_audio/blheag1/XC167050.ogg,3.39590625,32000,1,34293,Aves,train_audio
blheag1,train_audio/blheag1/XC251555.ogg,7.34040625,32000,1,69213,Aves,train_audio
blheag1,train_audio/blheag1/XC296723.ogg,24.189375,32000,1,190481,Aves,train_audio
blttit1,train_audio/blttit1/XC130076.ogg,43.416,32000,1,359723,Aves,train_audio
blttit1,train_audio/blttit1/XC340023.ogg,42.00490625,32000,1,376387,Aves,train_audio
blttit1,train_audio/blttit1/XC611259.ogg,55.992,32000,1,491833,Aves,train_audio
blttit1,train_audio/blttit1/XC292995.ogg,66.35103125,32000,1,587387,Aves,train_audio
blttit1,train_audio/blttit1/iNat1441937.ogg,10.579,32000,1,99828,Aves,train_audio
blttit1,train_audio/blttit1/XC200196.ogg,35.2391875,32000,1,313208,Aves,train_audio
blttit1,train_audio/blttit1/XC313516.ogg,4.64978125,32000,1,45941,Aves,train_audio
bncfly,train_audio/bncfly/XC288942.ogg,70.16490625,32000,1,606978,Aves,train_audio
bncfly,train_audio/bncfly/iNat1576496.ogg,26.0528125,32000,1,190612,Aves,train_audio
bncfly,train_audio/bncfly/iNat1523528.ogg,17.78503125,32000,1,152059,Aves,train_audio
bncfly,train_audio/bncfly/XC573251.ogg,14.132,32000,1,122178,Aves,train_audio
bncfly,train_audio/bncfly/XC921851.ogg,5.851,32000,1,53581,Aves,train_audio
bncfly,train_audio/bncfly/XC123533.ogg,175.386125,32000,1,1522809,Aves,train_audio
bncfly,train_audio/bncfly/iNat544930.ogg,23.56828125,32000,1,164257,Aves,train_audio
bobfly1,train_audio/bobfly1/iNat879705.ogg,33.78,32000,1,288676,Aves,train_audio
bobfly1,train_audio/bobfly1/XC1031644.ogg,81.528,32000,1,677076,Aves,train_audio
bobfly1,train_audio/bobfly1/XC742769.ogg,12.016,32000,1,108313,Aves,train_audio
bobfly1,train_audio/bobfly1/XC126345.ogg,3.761625,32000,1,37587,Aves,train_audio
bobfly1,train_audio/bobfly1/XC478221.ogg,15.9346875,32000,1,150222,Aves,train_audio
bobfly1,train_audio/bobfly1/iNat925737.ogg,2.75796875,32000,1,29606,Aves,train_audio
bobfly1,train_audio/bobfly1/iNat1443344.ogg,14.328,32000,1,123155,Aves,train_audio
brcmar1,train_audio/brcmar1/XC541453.ogg,3.918375,32000,1,38134,Aves,train_audio
brcmar1,train_audio/brcmar1/XC422600.ogg,4.416,32000,1,43039,Aves,train_audio
brcmar1,train_audio/brcmar1/iNat1705721.ogg,40.576,32000,1,298827,Aves,train_audio
brcmar1,train_audio/brcmar1/XC2767.ogg,10.39675,32000,1,105213,Aves,train_audio
brcmar1,train_audio/brcmar1/XC734595.ogg,4.101,32000,1,39906,Aves,train_audio
brcmar1,train_audio/brcmar1/XC714616.ogg,14.47184375,32000,1,131613,Aves,train_audio
brcmar1,train_audio/brcmar1/XC645740.ogg,31.4775625,32000,1,274203,Aves,train_audio
brnowl,train_audio/brnowl/iNat1097499.ogg,16.576,32000,1,107212,Aves,train_audio
brnowl,train_audio/brnowl/iNat949760.ogg,60.10734375,32000,1,533408,Aves,train_audio
brnowl,train_audio/brnowl/XC209392.ogg,6.4,32000,1,63088,Aves,train_audio
brnowl,train_audio/brnowl/XC652542.ogg,10.68409375,32000,1,102110,Aves,train_audio
brnowl,train_audio/brnowl/XC619777.ogg,11.83346875,32000,1,111475,Aves,train_audio
brnowl,train_audio/brnowl/iNat1019870.ogg,30.92771875,32000,1,251638,Aves,train_audio
brnowl,train_audio/brnowl/iNat1088394.ogg,4.9690625,32000,1,47181,Aves,train_audio
bucmot4,train_audio/bucmot4/XC762460.ogg,23.4926875,32000,1,226073,Aves,train_audio
bucmot4,train_audio/bucmot4/XC566916.ogg,38.9746875,32000,1,321758,Aves,train_audio
bucmot4,train_audio/bucmot4/XC785316.ogg,2.6645,32000,1,26892,Aves,train_audio
bucmot4,train_audio/bucmot4/XC561973.ogg,13.248,32000,1,113446,Aves,train_audio
bucmot4,train_audio/bucmot4/XC757155.ogg,23.7453125,32000,1,214538,Aves,train_audio
bucmot4,train_audio/bucmot4/XC990407.ogg,16.416,32000,1,139560,Aves,train_audio
bucmot4,train_audio/bucmot4/XC394434.ogg,23.928,32000,1,175659,Aves,train_audio
bucpar,train_audio/bucpar/XC16133.ogg,8.72490625,32000,1,71037,Aves,train_audio
bucpar,train_audio/bucpar/iNat1460331.ogg,15.0599375,32000,1,133948,Aves,train_audio
bucpar,train_audio/bucpar/XC209733.ogg,51.14775,32000,1,405416,Aves,train_audio
bucpar,train_audio/bucpar/iNat1731664.ogg,8.59084375,32000,1,79677,Aves,train_audio
bucpar,train_audio/bucpar/XC127950.ogg,45.89715625,32000,1,415524,Aves,train_audio
bucpar,train_audio/bucpar/XC735489.ogg,18.10284375,32000,1,161207,Aves,train_audio
bucpar,train_audio/bucpar/XC404435.ogg,35.832,32000,1,311148,Aves,train_audio
bufpar,train_audio/bufpar/XC707125.ogg,9.096,32000,1,83359,Aves,train_audio
bufpar,train_audio/bufpar/iNat1517950.ogg,6.84790625,32000,1,53690,Aves,train_audio
bufpar,train_audio/bufpar/XC144962.ogg,15.69959375,32000,1,139967,Aves,train_audio
bufpar,train_audio/bufpar/XC457395.ogg,18.96490625,32000,1,172614,Aves,train_audio
bufpar,train_audio/bufpar/XC687716.ogg,27.89878125,32000,1,247308,Aves,train_audio
bufpar,train_audio/bufpar/XC769641.ogg,7.52325,32000,1,71918,Aves,train_audio
bufpar,train_audio/bufpar/XC457390.ogg,111.17715625,32000,1,1012708,Aves,train_audio
bunibi1,train_audio/bunibi1/XC1003082.ogg,38.43790625,32000,1,344058,Aves,train_audio
bunibi1,train_audio/bunibi1/XC465632.ogg,10.213875,32000,1,88371,Aves,train_audio
bunibi1,train_audio/bunibi1/XC176868.ogg,4.85878125,32000,1,47425,Aves,train_audio
bunibi1,train_audio/bunibi1/iNat1557512.ogg,20.596125,32000,1,156911,Aves,train_audio
bunibi1,train_audio/bunibi1/iNat912959.ogg,14.24,32000,1,129823,Aves,train_audio
bunibi1,train_audio/bunibi1/XC933491.ogg,33.094,32000,1,280180,Aves,train_audio
bunibi1,train_audio/bunibi1/iNat1277720.ogg,4.77859375,32000,1,41096,Aves,train_audio
burowl,train_audio/burowl/iNat1346636.ogg,7.94121875,32000,1,72790,Aves,train_audio
burowl,train_audio/burowl/iNat1684482.ogg,6.75703125,32000,1,51250,Aves,train_audio
burowl,train_audio/burowl/XC1016000.ogg,300.2321875,32000,1,2536778,Aves,train_audio
burowl,train_audio/burowl/iNat860931.ogg,10.92,32000,1,94445,Aves,train_audio
burowl,train_audio/burowl/iNat1236299.ogg,8.2285625,32000,1,74369,Aves,train_audio
burowl,train_audio/burowl/iNat342394.ogg,29.568,32000,1,260704,Aves,train_audio
burowl,train_audio/burowl/iNat576813.ogg,26.304,32000,1,236521,Aves,train_audio
camfli1,train_audio/camfli1/iNat397979.ogg,9.6914375,32000,1,94700,Aves,train_audio
camfli1,train_audio/camfli1/XC863920.ogg,12.094,32000,1,106898,Aves,train_audio
camfli1,train_audio/camfli1/XC944577.ogg,24.2434375,32000,1,215394,Aves,train_audio
camfli1,train_audio/camfli1/XC303798.ogg,47.80409375,32000,1,409200,Aves,train_audio
camfli1,train_audio/camfli1/XC304417.ogg,7.704,32000,1,71163,Aves,train_audio
camfli1,train_audio/camfli1/iNat61860.ogg,8.01959375,32000,1,76259,Aves,train_audio
camfli1,train_audio/camfli1/XC464264.ogg,13.19184375,32000,1,111375,Aves,train_audio
chacha1,train_audio/chacha1/XC85259.ogg,14.26284375,32000,1,131253,Aves,train_audio
chacha1,train_audio/chacha1/iNat732531.ogg,26.4243125,32000,1,192498,Aves,train_audio
chacha1,train_audio/chacha1/XC343334.ogg,4.75428125,32000,1,45744,Aves,train_audio
chacha1,train_audio/chacha1/XC399506.ogg,69.53796875,32000,1,602409,Aves,train_audio
chacha1,train_audio/chacha1/XC417966.ogg,638.24978125,32000,1,5319570,Aves,train_audio
chacha1,train_audio/chacha1/XC85261.ogg,18.5469375,32000,1,188230,Aves,train_audio
chacha1,train_audio/chacha1/XC381803.ogg,11.389375,32000,1,100489,Aves,train_audio
chbmoc1,train_audio/chbmoc1/iNat1181491.ogg,93.248,32000,1,682254,Aves,train_audio
chbmoc1,train_audio/chbmoc1/iNat397926.ogg,15.9985625,32000,1,124525,Aves,train_audio
chbmoc1,train_audio/chbmoc1/iNat1249180.ogg,15.99790625,32000,1,128539,Aves,train_audio
chbmoc1,train_audio/chbmoc1/iNat854318.ogg,62.848,32000,1,463473,Aves,train_audio
chbmoc1,train_audio/chbmoc1/iNat145697.ogg,18.752,32000,1,101110,Aves,train_audio
chbmoc1,train_audio/chbmoc1/XC601377.ogg,4.23184375,32000,1,42665,Aves,train_audio
chbmoc1,train_audio/chbmoc1/iNat52579.ogg,27.81459375,32000,1,242876,Aves,train_audio
chobla1,train_audio/chobla1/XC671488.ogg,5.224,32000,1,49128,Aves,train_audio
chobla1,train_audio/chobla1/XC176719.ogg,19.56571875,32000,1,166877,Aves,train_audio
chobla1,train_audio/chobla1/XC9572.ogg,44.956,32000,1,410426,Aves,train_audio
chobla1,train_audio/chobla1/XC407025.ogg,4.428,32000,1,30235,Aves,train_audio
chobla1,train_audio/chobla1/XC299062.ogg,30.744,32000,1,287985,Aves,train_audio
chobla1,train_audio/chobla1/XC826968.ogg,96.4093125,32000,1,838091,Aves,train_audio
chobla1,train_audio/chobla1/XC702483.ogg,78.408,32000,1,676367,Aves,train_audio
chvcon1,train_audio/chvcon1/XC768341.ogg,68.01,32000,1,637119,Aves,train_audio
chvcon1,train_audio/chvcon1/XC421363.ogg,27.4024375,32000,1,248619,Aves,train_audio
chvcon1,train_audio/chvcon1/XC325034.ogg,51.3045,32000,1,461814,Aves,train_audio
chvcon1,train_audio/chvcon1/XC383109.ogg,39.810625,32000,1,350768,Aves,train_audio
chvcon1,train_audio/chvcon1/XC781129.ogg,15.647,32000,1,139988,Aves,train_audio
chvcon1,train_audio/chvcon1/XC551908.ogg,31.848,32000,1,287627,Aves,train_audio
chvcon1,train_audio/chvcon1/iNat1133213.ogg,50.0314375,32000,1,444838,Aves,train_audio
cibspi1,train_audio/cibspi1/XC2729.ogg,42.08325,32000,1,388550,Aves,train_audio
cibspi1,train_audio/cibspi1/XC844086.ogg,60.0,32000,1,563212,Aves,train_audio
cibspi1,train_audio/cibspi1/XC437496.ogg,21.36,32000,1,201394,Aves,train_audio
cibspi1,train_audio/cibspi1/XC878773.ogg,95.97953125,32000,1,831919,Aves,train_audio
cibspi1,train_audio/cibspi1/XC344999.ogg,30.95509375,32000,1,272697,Aves,train_audio
cibspi1,train_audio/cibspi1/XC781739.ogg,44.55921875,32000,1,346786,Aves,train_audio
cibspi1,train_audio/cibspi1/XC415466.ogg,9.37796875,32000,1,84863,Aves,train_audio
coffal1,train_audio/coffal1/XC185.ogg,25.18203125,32000,1,240131,Aves,train_audio
coffal1,train_audio/coffal1/XC926780.ogg,124.3053125,32000,1,1057862,Aves,train_audio
coffal1,train_audio/coffal1/XC394837.ogg,144.972,32000,1,1071486,Aves,train_audio
coffal1,train_audio/coffal1/iNat158190.ogg,30.232375,32000,1,262666,Aves,train_audio
coffal1,train_audio/coffal1/iNat167247.ogg,8.1554375,32000,1,75634,Aves,train_audio
coffal1,train_audio/coffal1/XC704396.ogg,25.54775,32000,1,236806,Aves,train_audio
coffal1,train_audio/coffal1/iNat508460.ogg,14.1845,32000,1,127330,Aves,train_audio
compau,train_audio/compau/XC545393.ogg,48.43103125,32000,1,431188,Aves,train_audio
compau,train_audio/compau/iNat1584558.ogg,12.032,32000,1,45845,Aves,train_audio
compau,train_audio/compau/iNat1166746.ogg,603.024,32000,1,5573150,Aves,train_audio
compau,train_audio/compau/XC900266.ogg,48.648,32000,1,418881,Aves,train_audio
compau,train_audio/compau/iNat925731.ogg,46.07215625,32000,1,460797,Aves,train_audio
compau,train_audio/compau/iNat141105.ogg,7.0269375,32000,1,69740,Aves,train_audio
compau,train_audio/compau/iNat1276338.ogg,2.7921875,32000,1,28668,Aves,train_audio
compot1,train_audio/compot1/iNat882032.ogg,88.215,32000,1,787840,Aves,train_audio
compot1,train_audio/compot1/iNat51752.ogg,76.0163125,32000,1,664095,Aves,train_audio
compot1,train_audio/compot1/iNat1250799.ogg,18.6253125,32000,1,167978,Aves,train_audio
compot1,train_audio/compot1/XC232649.ogg,88.398375,32000,1,792881,Aves,train_audio
compot1,train_audio/compot1/iNat1145134.ogg,67.776,32000,1,600256,Aves,train_audio
compot1,train_audio/compot1/iNat1265108.ogg,70.104,32000,1,579428,Aves,train_audio
compot1,train_audio/compot1/iNat822563.ogg,9.8685,32000,1,77472,Aves,train_audio
crbthr1,train_audio/crbthr1/iNat1672157.ogg,8.405625,32000,1,73738,Aves,train_audio
crbthr1,train_audio/crbthr1/XC731090.ogg,44.46,32000,1,386785,Aves,train_audio
crbthr1,train_audio/crbthr1/XC934842.ogg,261.72203125,32000,1,2225351,Aves,train_audio
crbthr1,train_audio/crbthr1/iNat312410.ogg,26.73921875,32000,1,230192,Aves,train_audio
crbthr1,train_audio/crbthr1/iNat1248375.ogg,37.56990625,32000,1,280316,Aves,train_audio
crbthr1,train_audio/crbthr1/XC825260.ogg,41.616,32000,1,346686,Aves,train_audio
crbthr1,train_audio/crbthr1/iNat1277382.ogg,0.1045,32000,1,5488,Aves,train_audio
crebec1,train_audio/crebec1/XC1016162.ogg,35.108,32000,1,292137,Aves,train_audio
crebec1,train_audio/crebec1/XC901454.ogg,3.918,32000,1,37423,Aves,train_audio
crebec1,train_audio/crebec1/XC286738.ogg,105.19509375,32000,1,953031,Aves,train_audio
crebec1,train_audio/crebec1/iNat1665805.ogg,29.88,32000,1,267057,Aves,train_audio
crebec1,train_audio/crebec1/XC601693.ogg,18.048,32000,1,158190,Aves,train_audio
crebec1,train_audio/crebec1/XC691978.ogg,37.8253125,32000,1,358782,Aves,train_audio
crebec1,train_audio/crebec1/XC715801.ogg,63.2424375,32000,1,562849,Aves,train_audio
dwatin1,train_audio/dwatin1/XC1030291.ogg,9.6133125,32000,1,86410,Aves,train_audio
dwatin1,train_audio/dwatin1/XC931072.ogg,50.27578125,32000,1,413923,Aves,train_audio
dwatin1,train_audio/dwatin1/XC1030287.ogg,21.1083125,32000,1,184488,Aves,train_audio
dwatin1,train_audio/dwatin1/XC862513.ogg,30.576,32000,1,268477,Aves,train_audio
dwatin1,train_audio/dwatin1/XC1045639.ogg,129.11046875,32000,1,1113448,Aves,train_audio
dwatin1,train_audio/dwatin1/XC350171.ogg,13.74040625,32000,1,131095,Aves,train_audio
dwatin1,train_audio/dwatin1/XC279068.ogg,20.81959375,32000,1,160876,Aves,train_audio
epaori4,train_audio/epaori4/XC738875.ogg,27.637,32000,1,230988,Aves,train_audio
epaori4,train_audio/epaori4/XC413671.ogg,11.28490625,32000,1,101436,Aves,train_audio
epaori4,train_audio/epaori4/XC154418.ogg,65.72409375,32000,1,601435,Aves,train_audio
epaori4,train_audio/epaori4/XC640199.ogg,114.6775625,32000,1,1041941,Aves,train_audio
epaori4,train_audio/epaori4/iNat400776.ogg,188.67553125,32000,1,1592517,Aves,train_audio
epaori4,train_audio/epaori4/iNat54675.ogg,14.93334375,32000,1,134850,Aves,train_audio
epaori4,train_audio/epaori4/iNat738064.ogg,13.3746875,32000,1,117427,Aves,train_audio
eulfly1,train_audio/eulfly1/XC586949.ogg,38.472,32000,1,335259,Aves,train_audio
eulfly1,train_audio/eulfly1/XC51016.ogg,27.4808125,32000,1,226246,Aves,train_audio
eulfly1,train_audio/eulfly1/XC551020.ogg,21.336,32000,1,196033,Aves,train_audio
eulfly1,train_audio/eulfly1/XC402269.ogg,30.888,32000,1,281851,Aves,train_audio
eulfly1,train_audio/eulfly1/XC518012.ogg,14.6285625,32000,1,124453,Aves,train_audio
eulfly1,train_audio/eulfly1/XC119078.ogg,24.03265625,32000,1,222058,Aves,train_audio
eulfly1,train_audio/eulfly1/XC206677.ogg,121.536,32000,1,1067536,Aves,train_audio
fabwre1,train_audio/fabwre1/XC864691.ogg,497.496,32000,1,4327898,Aves,train_audio
fabwre1,train_audio/fabwre1/XC443427.ogg,27.396,32000,1,220566,Aves,train_audio
fabwre1,train_audio/fabwre1/XC702031.ogg,147.774,32000,1,1287528,Aves,train_audio
fabwre1,train_audio/fabwre1/XC443126.ogg,63.0,32000,1,454424,Aves,train_audio
fabwre1,train_audio/fabwre1/XC2190.ogg,28.36896875,32000,1,249178,Aves,train_audio
fabwre1,train_audio/fabwre1/XC854900.ogg,43.2879375,32000,1,385969,Aves,train_audio
fabwre1,train_audio/fabwre1/XC2690.ogg,12.95675,32000,1,120328,Aves,train_audio
fepowl,train_audio/fepowl/iNat342713.ogg,12.608,32000,1,110594,Aves,train_audio
fepowl,train_audio/fepowl/iNat899733.ogg,14.62634375,32000,1,135460,Aves,train_audio
fepowl,train_audio/fepowl/iNat1154539.ogg,9.6914375,32000,1,89135,Aves,train_audio
fepowl,train_audio/fepowl/iNat1098764.ogg,9.26478125,32000,1,75546,Aves,train_audio
fepowl,train_audio/fepowl/XC695940.ogg,33.358375,32000,1,288381,Aves,train_audio
fepowl,train_audio/fepowl/iNat165772.ogg,35.6,32000,1,298193,Aves,train_audio
fepowl,train_audio/fepowl/iNat529398.ogg,35.89225,32000,1,356783,Aves,train_audio
ficman1,train_audio/ficman1/XC174567.ogg,23.745,32000,1,206419,Aves,train_audio
ficman1,train_audio/ficman1/XC456287.ogg,25.512,32000,1,233812,Aves,train_audio
ficman1,train_audio/ficman1/XC200172.ogg,10.42284375,32000,1,98475,Aves,train_audio
ficman1,train_audio/ficman1/XC1037347.ogg,35.55528125,32000,1,300733,Aves,train_audio
ficman1,train_audio/ficman1/XC755188.ogg,28.9436875,32000,1,259770,Aves,train_audio
ficman1,train_audio/ficman1/XC170555.ogg,56.376,32000,1,486653,Aves,train_audio
ficman1,train_audio/ficman1/XC536661.ogg,9.552,32000,1,87449,Aves,train_audio
flawar1,train_audio/flawar1/XC856204.ogg,9.7749375,32000,1,87124,Aves,train_audio
flawar1,train_audio/flawar1/XC331285.ogg,48.58775,32000,1,420145,Aves,train_audio
flawar1,train_audio/flawar1/iNat1545273.ogg,18.050625,32000,1,156005,Aves,train_audio
flawar1,train_audio/flawar1/XC427641.ogg,13.032,32000,1,117897,Aves,train_audio
flawar1,train_audio/flawar1/XC358972.ogg,8.12409375,32000,1,72550,Aves,train_audio
flawar1,train_audio/flawar1/XC256510.ogg,30.32815625,32000,1,262329,Aves,train_audio
flawar1,train_audio/flawar1/XC366777.ogg,20.84571875,32000,1,183896,Aves,train_audio
fotfly,train_audio/fotfly/iNat1664843.ogg,37.776,32000,1,346995,Aves,train_audio
fotfly,train_audio/fotfly/XC443542.ogg,13.92325,32000,1,137018,Aves,train_audio
fotfly,train_audio/fotfly/iNat158441.ogg,10.24,32000,1,65279,Aves,train_audio
fotfly,train_audio/fotfly/XC996559.ogg,10.70921875,32000,1,104666,Aves,train_audio
fotfly,train_audio/fotfly/XC1059176.ogg,90.792,32000,1,866824,Aves,train_audio
fotfly,train_audio/fotfly/XC82491.ogg,55.170625,32000,1,465755,Aves,train_audio
fotfly,train_audio/fotfly/iNat1193130.ogg,0.012,32000,1,4267,Aves,train_audio
fusfly1,train_audio/fusfly1/XC453669.ogg,5.955,32000,1,60967,Aves,train_audio
fusfly1,train_audio/fusfly1/iNat364760.ogg,26.41996875,32000,1,226445,Aves,train_audio
fusfly1,train_audio/fusfly1/XC73434.ogg,12.826125,32000,1,122188,Aves,train_audio
fusfly1,train_audio/fusfly1/XC789060.ogg,4.5714375,32000,1,42531,Aves,train_audio
fusfly1,train_audio/fusfly1/XC692056.ogg,100.968,32000,1,819775,Aves,train_audio
fusfly1,train_audio/fusfly1/iNat1448465.ogg,3.35684375,32000,1,34428,Aves,train_audio
fusfly1,train_audio/fusfly1/XC679855.ogg,17.684,32000,1,153939,Aves,train_audio
gilhum1,train_audio/gilhum1/iNat1315146.ogg,5.37921875,32000,1,53528,Aves,train_audio
gilhum1,train_audio/gilhum1/XC16007.ogg,30.1191875,32000,1,303202,Aves,train_audio
gilhum1,train_audio/gilhum1/XC823566.ogg,38.16490625,32000,1,337441,Aves,train_audio
gilhum1,train_audio/gilhum1/iNat1651994.ogg,7.549375,32000,1,77468,Aves,train_audio
gilhum1,train_audio/gilhum1/iNat1641916.ogg,11.298375,32000,1,126216,Aves,train_audio
gilhum1,train_audio/gilhum1/XC647614.ogg,11.07590625,32000,1,111503,Aves,train_audio
gilhum1,train_audio/gilhum1/iNat851037.ogg,4.90490625,32000,1,64782,Aves,train_audio
giwrai1,train_audio/giwrai1/iNat572522.ogg,17.27565625,32000,1,127983,Aves,train_audio
giwrai1,train_audio/giwrai1/XC500062.ogg,71.44490625,32000,1,594054,Aves,train_audio
giwrai1,train_audio/giwrai1/iNat1277743.ogg,18.52778125,32000,1,171299,Aves,train_audio
giwrai1,train_audio/giwrai1/iNat421414.ogg,20.66475,32000,1,130490,Aves,train_audio
giwrai1,train_audio/giwrai1/iNat907349.ogg,10.6956875,32000,1,103202,Aves,train_audio
giwrai1,train_audio/giwrai1/XC441314.ogg,64.83590625,32000,1,566784,Aves,train_audio
giwrai1,train_audio/giwrai1/iNat417452.ogg,57.1443125,32000,1,433716,Aves,train_audio
glteme1,train_audio/glteme1/XC927092.ogg,4.231,32000,1,41011,Aves,train_audio
glteme1,train_audio/glteme1/XC838063.ogg,3.47428125,32000,1,31852,Aves,train_audio
glteme1,train_audio/glteme1/XC1016006.ogg,202.70525,32000,1,1863724,Aves,train_audio
glteme1,train_audio/glteme1/XC857541.ogg,3.813,32000,1,40720,Aves,train_audio
glteme1,train_audio/glteme1/XC924681.ogg,41.978,32000,1,374061,Aves,train_audio
glteme1,train_audio/glteme1/XC407204.ogg,51.59184375,32000,1,516207,Aves,train_audio
glteme1,train_audio/glteme1/XC974408.ogg,3.709,32000,1,34465,Aves,train_audio
grasal3,train_audio/grasal3/XC368992.ogg,107.70284375,32000,1,990536,Aves,train_audio
grasal3,train_audio/grasal3/iNat320489.ogg,31.64915625,32000,1,274622,Aves,train_audio
grasal3,train_audio/grasal3/iNat634860.ogg,14.08,32000,1,123390,Aves,train_audio
grasal3,train_audio/grasal3/XC2759.ogg,15.62121875,32000,1,152364,Aves,train_audio
grasal3,train_audio/grasal3/XC1017390.ogg,71.16,32000,1,626381,Aves,train_audio
grasal3,train_audio/grasal3/XC51875.ogg,12.95675,32000,1,98540,Aves,train_audio
grasal3,train_audio/grasal3/XC327455.ogg,12.288,32000,1,98953,Aves,train_audio
greani1,train_audio/greani1/XC230276.ogg,90.54040625,32000,1,835126,Aves,train_audio
greani1,train_audio/greani1/XC85033.ogg,27.19346875,32000,1,251531,Aves,train_audio
greani1,train_audio/greani1/XC803310.ogg,85.9524375,32000,1,734393,Aves,train_audio
greani1,train_audio/greani1/XC901429.ogg,22.896,32000,1,211185,Aves,train_audio
greani1,train_audio/greani1/XC1023357.ogg,27.33334375,32000,1,243234,Aves,train_audio
greani1,train_audio/greani1/XC646804.ogg,58.2269375,32000,1,481399,Aves,train_audio
greani1,train_audio/greani1/XC85031.ogg,11.31103125,32000,1,113200,Aves,train_audio
greant1,train_audio/greant1/iNat151722.ogg,37.312,32000,1,276395,Aves,train_audio
greant1,train_audio/greant1/XC469222.ogg,71.544,32000,1,604537,Aves,train_audio
greant1,train_audio/greant1/XC519751.ogg,23.52,32000,1,208953,Aves,train_audio
greant1,train_audio/greant1/XC540894.ogg,36.78,32000,1,353050,Aves,train_audio
greant1,train_audio/greant1/XC262000.ogg,8.72490625,32000,1,82537,Aves,train_audio
greant1,train_audio/greant1/XC302425.ogg,11.67675,32000,1,109547,Aves,train_audio
greant1,train_audio/greant1/iNat622616.ogg,11.21665625,32000,1,99744,Aves,train_audio
greela,train_audio/greela/XC28513.ogg,61.80571875,32000,1,530872,Aves,train_audio
greela,train_audio/greela/iNat560832.ogg,22.09959375,32000,1,196658,Aves,train_audio
greela,train_audio/greela/XC562746.ogg,139.676,32000,1,1280064,Aves,train_audio
greela,train_audio/greela/iNat139984.ogg,64.75246875,32000,1,578361,Aves,train_audio
greela,train_audio/greela/XC504220.ogg,13.76653125,32000,1,118476,Aves,train_audio
greela,train_audio/greela/XC375630.ogg,42.7885625,32000,1,387493,Aves,train_audio
greela,train_audio/greela/XC301363.ogg,35.232,32000,1,312015,Aves,train_audio
grekis,train_audio/grekis/iNat1113792.ogg,17.1479375,32000,1,147862,Aves,train_audio
grekis,train_audio/grekis/iNat1347675.ogg,49.10875,32000,1,406779,Aves,train_audio
grekis,train_audio/grekis/iNat1429873.ogg,21.55103125,32000,1,184365,Aves,train_audio
grekis,train_audio/grekis/XC706107.ogg,73.5085625,32000,1,665432,Aves,train_audio
grekis,train_audio/grekis/XC814128.ogg,116.103,32000,1,1005769,Aves,train_audio
grekis,train_audio/grekis/XC360610.ogg,8.736,32000,1,78329,Aves,train_audio
grekis,train_audio/grekis/iNat1432965.ogg,30.0,32000,1,271167,Aves,train_audio
