name,site,date,labeled,rms,peak,dc_offset,noise_floor,p99,n_samples,n_clipped
BC2026_Train_4811_S02_20240211_233000.ogg,S02,20240211,False,0.3119622766971588,1.3131352663040161,0.08940786123275757,0.018340667709708214,0.8767002820968628,1920000,5735
BC2026_Train_3253_S02_20220303_181500.ogg,S02,20220303,False,0.020092034712433815,0.1682274490594864,0.013153198175132275,0.002576853847131133,0.06095638498663902,1920000,0
BC2026_Train_3034_S02_20220106_011500.ogg,S02,20220106,False,0.020525338128209114,0.10007447004318237,0.013383847661316395,0.0014090638142079115,0.05033426359295845,1920000,0
BC2026_Train_4124_S02_20230220_003000.ogg,S02,20230220,False,0.3939126133918762,1.4042383432388306,0.011194014921784401,0.023995647206902504,0.9851372838020325,1920000,16130
BC2026_Train_3210_S02_20220219_213000.ogg,S02,20220219,False,0.017072049900889397,0.07614273577928543,0.01358258631080389,0.0015598511090502143,0.03796066343784332,1920000,0
BC2026_Train_3016_S02_20220101_203000.ogg,S02,20220101,False,0.020220410078763962,0.10620710253715515,0.013344845734536648,0.0014116928214207292,0.04979219660162926,1920000,0
BC2026_Train_4029_S02_20230126_194500.ogg,S02,20230126,False,0.08161080628633499,0.6306937336921692,0.01132936216890812,0.004558455664664507,0.23200544714927673,1920000,0
BC2026_Train_4859_S02_20240223_024500.ogg,S02,20240223,False,0.12830635905265808,0.8715428113937378,0.09014759212732315,0.010447469539940357,0.3433459401130676,1920000,0
BC2026_Train_3640_S02_20221010_224500.ogg,S02,20221010,False,0.05291180685162544,0.3752395808696747,0.012420506216585636,0.0031620997469872236,0.14299513399600983,1920000,0
BC2026_Train_4565_S02_20231211_180000.ogg,S02,20231211,False,0.09247356653213501,0.48984768986701965,0.09008833765983582,0.05633097141981125,0.1396680772304535,1920000,0
BC2026_Train_5083_S02_20240420_031500.ogg,S02,20240420,False,0.10873627662658691,0.3990088105201721,0.09057828038930893,0.012072330340743065,0.23319309949874878,1920000,0
BC2026_Train_4559_S02_20231209_011500.ogg,S02,20231209,False,0.11528085172176361,0.6386061310768127,0.08994197845458984,0.01084134355187416,0.269159197807312,1920000,0
BC2026_Train_4038_S02_20230129_013000.ogg,S02,20230129,False,0.16366225481033325,1.0463714599609375,0.011740583926439285,0.008000550791621208,0.5727797746658325,1920000,29
BC2026_Train_3376_S02_20220402_004500.ogg,S02,20220402,False,0.014268042519688606,0.032646533101797104,0.01390727236866951,0.00867155659943819,0.02139795757830143,1920000,0
BC2026_Train_2947_S02_20211214_214500.ogg,S02,20211214,False,0.029521740972995758,0.22240214049816132,0.013300269842147827,0.001721792621538043,0.08955454081296921,1920000,0
BC2026_Train_4193_S02_20230902_204500.ogg,S02,20230902,False,0.23321442306041718,1.1316465139389038,0.0892813503742218,0.013948185369372368,0.6421003341674805,1920000,336
BC2026_Train_4063_S02_20230205_030000.ogg,S02,20230205,False,0.11704486608505249,0.8049784898757935,0.012063167057931423,0.006353031378239393,0.33697205781936646,1920000,0
BC2026_Train_4773_S02_20240203_021500.ogg,S02,20240203,False,0.10463646799325943,0.45471030473709106,0.09037113934755325,0.014970103278756142,0.217040553689003,1920000,0
BC2026_Train_4227_S02_20230910_223000.ogg,S02,20230910,False,0.20921733975410461,1.139458417892456,0.08968780934810638,0.012542231008410454,0.5804463624954224,1920000,113
BC2026_Train_3709_S02_20221027_201500.ogg,S02,20221027,False,0.08852314949035645,0.6391637921333313,0.012097245082259178,0.0051620639860630035,0.25088682770729065,1920000,0
BC2026_Train_4844_S02_20240218_230000.ogg,S02,20240218,False,0.1184925064444542,0.5564351081848145,0.09029486030340195,0.009771829470992088,0.2717914879322052,1920000,0
BC2026_Train_3066_S02_20220113_220000.ogg,S02,20220113,False,0.018810680136084557,0.10240563005208969,0.013492240570485592,0.0014602560549974442,0.045763853937387466,1920000,0
BC2026_Train_2761_S02_20211027_014500.ogg,S02,20211027,False,0.022162768989801407,0.13435210287570953,0.013576244004070759,0.0015009250491857529,0.05555544048547745,1920000,0
BC2026_Train_2831_S02_20211113_221500.ogg,S02,20211113,False,0.020246494561433792,0.09237044304609299,0.01340736448764801,0.0014285399811342359,0.04917485639452934,1920000,0
BC2026_Train_2829_S02_20211113_211500.ogg,S02,20211113,False,0.020943082869052887,0.10272076725959778,0.013385355472564697,0.0014393096789717674,0.05150170624256134,1920000,0
BC2026_Train_4577_S02_20231213_234500.ogg,S02,20231213,False,0.14516359567642212,0.8214503526687622,0.08996205776929855,0.009728560224175453,0.36116692423820496,1920000,0
BC2026_Train_3320_S02_20220318_210000.ogg,S02,20220318,False,0.017872527241706848,0.0810936987400055,0.01333216205239296,0.0014239661395549774,0.04148242995142937,1920000,0
BC2026_Train_4584_S02_20231215_211500.ogg,S02,20231215,False,0.16577616333961487,1.071211338043213,0.0899856761097908,0.010466746054589748,0.45195913314819336,1920000,2
BC2026_Train_4807_S02_20240211_203000.ogg,S02,20240211,False,0.12187646329402924,0.7951220870018005,0.09019797295331955,0.009679273702204227,0.28625884652137756,1920000,0
BC2026_Train_3798_S02_20221118_181500.ogg,S02,20221118,False,0.10883189737796783,1.3783373832702637,0.011392062529921532,0.0036360344383865595,0.4534420967102051,1920000,721
BC2026_Train_4862_S02_20240223_233000.ogg,S02,20240223,False,0.12739011645317078,1.035644292831421,0.09004513174295425,0.009484724141657352,0.3028755486011505,1920000,1
BC2026_Train_4131_S02_20230221_021500.ogg,S02,20230221,False,0.3984782099723816,1.3164418935775757,0.011360779404640198,0.02275199256837368,0.9973131418228149,1920000,18720
BC2026_Train_4775_S02_20240203_210000.ogg,S02,20240203,False,0.13691024482250214,0.7415528297424316,0.09020914882421494,0.009661039337515831,0.3375829756259918,1920000,0
BC2026_Train_2923_S02_20211209_011500.ogg,S02,20211209,False,0.015565745532512665,0.08013233542442322,0.013575231656432152,0.0024467655457556248,0.031975507736206055,1920000,0
BC2026_Train_3505_S02_20220905_234500.ogg,S02,20220905,False,0.05606570839881897,0.3853248655796051,0.012263521552085876,0.002853454789146781,0.18915486335754395,1920000,0
BC2026_Train_4594_S02_20231218_191500.ogg,S02,20231218,False,0.1049615815281868,0.49855586886405945,0.08973448723554611,0.013364715501666069,0.21789634227752686,1920000,0
BC2026_Train_5002_S02_20240401_013000.ogg,S02,20240401,False,0.11689393222332001,1.1872563362121582,0.09028282761573792,0.00988062284886837,0.2632927894592285,1920000,37
BC2026_Train_4005_S02_20230116_201500.ogg,S02,20230116,False,0.13778023421764374,1.1150692701339722,0.01168400514870882,0.006019118707627058,0.4698565900325775,1920000,3197
BC2026_Train_5088_S02_20240421_214500.ogg,S02,20240421,False,0.16142304241657257,0.8767299652099609,0.09045037627220154,0.010491486638784409,0.41180819272994995,1920000,0
BC2026_Train_4180_S02_20230306_030000.ogg,S02,20230306,False,0.3666156828403473,1.3364241123199463,0.01106006558984518,0.02234427072107792,0.9438862800598145,1920000,8906
BC2026_Train_4663_S02_20240106_034500.ogg,S02,20240106,False,0.13181769847869873,0.7577213644981384,0.09007474035024643,0.010106110014021397,0.33706825971603394,1920000,0
BC2026_Train_3147_S02_20220204_230000.ogg,S02,20220204,False,0.03055429458618164,0.23490190505981445,0.01335113774985075,0.0016931925201788545,0.09895681589841843,1920000,0
BC2026_Train_3300_S02_20220313_014500.ogg,S02,20220313,False,0.02006426639854908,0.09851700067520142,0.013602469116449356,0.001436358317732811,0.04859454184770584,1920000,0
BC2026_Train_4851_S02_20240220_003000.ogg,S02,20240220,False,0.11045011132955551,0.6694515943527222,0.09014187753200531,0.011206959374248981,0.24147886037826538,1920000,0
BC2026_Train_3495_S02_20220903_201500.ogg,S02,20220903,False,0.03309180587530136,0.22172057628631592,0.012373460456728935,0.0020562836434692144,0.08585696667432785,1920000,0
BC2026_Train_3524_S02_20220910_013000.ogg,S02,20220910,False,0.06368093937635422,0.4545566141605377,0.012236915528774261,0.0036452054046094418,0.1824721395969391,1920000,0
BC2026_Train_3730_S02_20221101_021500.ogg,S02,20221101,False,0.21507418155670166,1.0478925704956055,0.011939110234379768,0.005954096559435129,0.9926542043685913,1920000,15909
BC2026_Train_3225_S02_20220224_190000.ogg,S02,20220224,False,0.01482667587697506,0.0695517361164093,0.012991801835596561,0.0024416199885308743,0.03023146465420723,1920000,0
BC2026_Train_3859_S02_20221204_040000.ogg,S02,20221204,False,0.0972326472401619,0.7510554194450378,0.01207511592656374,0.005714539438486099,0.26427119970321655,1920000,0
BC2026_Train_4167_S02_20230301_223000.ogg,S02,20230301,False,0.2627444267272949,1.2074171304702759,0.011148318648338318,0.015712877735495567,0.7109885215759277,1920000,591
BC2026_Train_3645_S02_20221011_181500.ogg,S02,20221011,False,0.07896388322114944,1.0306527614593506,0.012254695408046246,0.003618740476667881,0.2726912200450897,1920000,66
BC2026_Train_2748_S02_20211022_200000.ogg,S02,20211022,False,0.021300649270415306,0.11108187586069107,0.01327099185436964,0.001436926075257361,0.05272110179066658,1920000,0
BC2026_Train_3532_S02_20220912_013000.ogg,S02,20220912,False,0.02852534130215645,0.20457790791988373,0.012870554812252522,0.0017415356123819947,0.0774570181965828,1920000,0
BC2026_Train_4030_S02_20230127_200000.ogg,S02,20230127,False,0.11830323189496994,0.6864860653877258,0.011271757073700428,0.0064253113232553005,0.32960742712020874,1920000,0
BC2026_Train_4049_S02_20230131_180000.ogg,S02,20230131,False,0.09668229520320892,1.0079736709594727,0.011833282187581062,0.003825978608801961,0.2855106592178345,1920000,1
BC2026_Train_3496_S02_20220904_003000.ogg,S02,20220904,False,0.02845681644976139,0.24675267934799194,0.012747306376695633,0.0016716383397579193,0.08319959044456482,1920000,0
BC2026_Train_2764_S02_20211028_203000.ogg,S02,20211028,False,0.02414507418870926,0.12404906004667282,0.013261464424431324,0.0015692557208240032,0.06137308105826378,1920000,0
BC2026_Train_3976_S02_20230107_014500.ogg,S02,20230107,False,0.13502183556556702,1.2482298612594604,0.012203305959701538,0.00576788978651166,0.5747815370559692,1920000,879
BC2026_Train_3162_S02_20220207_224500.ogg,S02,20220207,False,0.016320670023560524,0.06896231323480606,0.013534648343920708,0.0019774881657212973,0.036091145128011703,1920000,0
BC2026_Train_3371_S02_20220330_231500.ogg,S02,20220330,False,0.019636787474155426,0.1470705270767212,0.013372894376516342,0.0014374072197824717,0.050395943224430084,1920000,0
BC2026_Train_4061_S02_20230205_011500.ogg,S02,20230205,False,0.12110456079244614,0.7491589188575745,0.011908890679478645,0.0068937912583351135,0.33511799573898315,1920000,0
BC2026_Train_4020_S02_20230123_024500.ogg,S02,20230123,False,0.14083056151866913,0.7874297499656677,0.011952557601034641,0.007455944083631039,0.3999636769294739,1920000,0
BC2026_Train_2669_S02_20211005_024500.ogg,S02,20211005,False,0.017465319484472275,0.09123075008392334,0.0137609438970685,0.0019827797077596188,0.043885212391614914,1920000,0
BC2026_Train_3564_S02_20220920_024500.ogg,S02,20220920,False,0.1131271943449974,1.0679254531860352,0.01236574538052082,0.005520645063370466,0.38903793692588806,1920000,141
BC2026_Train_3510_S02_20220906_194500.ogg,S02,20220906,False,0.13774500787258148,0.7702621221542358,0.012094946578145027,0.0034803037997335196,0.5271661281585693,1920000,0
BC2026_Train_3559_S02_20220919_180000.ogg,S02,20220919,False,0.05566844344139099,1.0409642457962036,0.01088749896734953,0.0032242699526250362,0.15908460319042206,1920000,1
BC2026_Train_4702_S02_20240116_033000.ogg,S02,20240116,False,0.2753642797470093,1.0947492122650146,0.08894999325275421,0.014007107354700565,0.9745144844055176,1920000,12998
BC2026_Train_2922_S02_20211208_200000.ogg,S02,20211208,False,0.017951849848031998,0.17018933594226837,0.013308835215866566,0.0014329247642308474,0.04204540327191353,1920000,0
BC2026_Train_3570_S02_20220921_234500.ogg,S02,20220921,False,0.0871242955327034,0.9963985085487366,0.012205076403915882,0.005201168358325958,0.2376830279827118,1920000,0
BC2026_Train_2900_S02_20211203_024500.ogg,S02,20211203,False,0.02089063450694084,0.11444053798913956,0.013551760464906693,0.0014506555162370205,0.051907774060964584,1920000,0
BC2026_Train_2958_S02_20211218_190000.ogg,S02,20211218,False,0.058883942663669586,0.5133707523345947,0.013165413402020931,0.002455472946166992,0.20552590489387512,1920000,0
BC2026_Train_4633_S02_20231229_233000.ogg,S02,20231229,False,0.1842413693666458,0.9704374670982361,0.08957355469465256,0.011658264324069023,0.47144919633865356,1920000,0
BC2026_Train_4513_S02_20231125_011500.ogg,S02,20231125,False,0.13585276901721954,1.0374395847320557,0.08948689699172974,0.00982794351875782,0.34664803743362427,1920000,3
BC2026_Train_4496_S02_20231121_184500.ogg,S02,20231121,False,0.185221329331398,0.8482905626296997,0.0890047550201416,0.012158837169408798,0.483980268239975,1920000,0
BC2026_Train_4416_S02_20231029_203000.ogg,S02,20231029,False,0.16608822345733643,1.027948260307312,0.08958413451910019,0.010588033124804497,0.4363563358783722,1920000,3
BC2026_Train_4425_S02_20231031_040000.ogg,S02,20231031,False,0.10662929713726044,1.1021100282669067,0.09000188112258911,0.022401947528123856,0.2450704127550125,1920000,26
BC2026_Train_3370_S02_20220330_184500.ogg,S02,20220330,False,0.015281346626579762,0.062322769314050674,0.013254805468022823,0.002211242215707898,0.031183961778879166,1920000,0
BC2026_Train_2977_S02_20211223_040000.ogg,S02,20211223,False,0.0232536643743515,0.1255362182855606,0.013505053706467152,0.0015270967269316316,0.059118933975696564,1920000,0
BC2026_Train_3422_S02_20220413_223000.ogg,S02,20220413,False,0.0163015928119421,0.21092870831489563,0.013736151158809662,0.0018923361785709858,0.034346502274274826,1920000,0
BC2026_Train_4408_S02_20231028_010000.ogg,S02,20231028,False,0.23236216604709625,1.059817910194397,0.09003963321447372,0.013111109845340252,0.8732832074165344,1920000,8542
BC2026_Train_4910_S02_20240309_004500.ogg,S02,20240309,False,0.14027345180511475,0.7382915019989014,0.09047766029834747,0.009684134274721146,0.3458581864833832,1920000,0
BC2026_Train_4834_S02_20240216_191500.ogg,S02,20240216,False,0.11006465554237366,0.4627779424190521,0.09023509174585342,0.011216210201382637,0.23823802173137665,1920000,0
BC2026_Train_4528_S02_20231129_211500.ogg,S02,20231129,False,0.19965316355228424,1.0742006301879883,0.08964981883764267,0.012337681837379932,0.5247932076454163,1920000,12
BC2026_Train_4477_S02_20231116_221500.ogg,S02,20231116,False,0.40137290954589844,1.1342631578445435,0.08649897575378418,0.019762378185987473,1.011919617652893,1920000,58852
BC2026_Train_4156_S02_20230226_231500.ogg,S02,20230226,False,0.21423952281475067,1.0925132036209106,0.011245249770581722,0.012809175997972488,0.575795590877533,1920000,33
BC2026_Train_5030_S02_20240408_183000.ogg,S02,20240408,False,0.1025162786245346,1.1136739253997803,0.09025893360376358,0.017625125125050545,0.20269761979579926,1920000,39
BC2026_Train_4941_S02_20240318_223000.ogg,S02,20240318,False,0.14179328083992004,0.975808322429657,0.0901801660656929,0.010378235951066017,0.4375177025794983,1920000,0
BC2026_Train_3400_S02_20220408_183000.ogg,S02,20220408,False,0.015928443521261215,0.08130044490098953,0.013210564851760864,0.0023447468411177397,0.037610072642564774,1920000,0
BC2026_Train_4418_S02_20231030_011500.ogg,S02,20231030,False,0.11287719756364822,0.5359992980957031,0.08953365683555603,0.015346682630479336,0.2838717997074127,1920000,0
BC2026_Train_2913_S02_20211205_180000.ogg,S02,20211205,False,0.013941047713160515,0.045386526733636856,0.013004389591515064,0.004865754395723343,0.025013115257024765,1920000,0
BC2026_Train_3169_S02_20220209_031500.ogg,S02,20220209,False,0.0141907325014472,0.18692368268966675,0.013939574360847473,0.010363422334194183,0.020708173513412476,1920000,0
BC2026_Train_4522_S02_20231128_023000.ogg,S02,20231128,False,0.13940033316612244,0.9196785688400269,0.08960516005754471,0.009808992967009544,0.3514366149902344,1920000,0
BC2026_Train_2851_S02_20211119_181500.ogg,S02,20211119,False,0.11528577655553818,1.18709397315979,0.01330219954252243,0.0033785440027713776,0.4501228630542755,1920000,38
BC2026_Train_3898_S02_20221214_194500.ogg,S02,20221214,False,0.05680013820528984,0.4645047187805176,0.011063878424465656,0.0033111392986029387,0.15887653827667236,1920000,0
BC2026_Train_4505_S02_20231123_021500.ogg,S02,20231123,False,0.1206418126821518,0.5603041648864746,0.08928544074296951,0.010603100061416626,0.2906433045864105,1920000,0
BC2026_Train_3194_S02_20220216_221500.ogg,S02,20220216,False,0.016606837511062622,0.07038895040750504,0.013520732522010803,0.0017441832460463047,0.0368645042181015,1920000,0
BC2026_Train_4677_S02_20240109_220000.ogg,S02,20240109,False,0.12923835217952728,0.6063473224639893,0.08991922438144684,0.009443795308470726,0.3111758530139923,1920000,0
BC2026_Train_4298_S02_20230928_210000.ogg,S02,20230928,False,0.17951981723308563,1.0443062782287598,0.08968105167150497,0.011076636612415314,0.4841666519641876,1920000,4
BC2026_Train_4127_S02_20230220_203000.ogg,S02,20230220,False,0.23714840412139893,1.1545919179916382,0.011481455527245998,0.01447394210845232,0.6266523599624634,1920000,95
BC2026_Train_2751_S02_20211024_003000.ogg,S02,20211024,False,0.10679555684328079,1.1099859476089478,0.013342672027647495,0.005726625677198172,0.329088419675827,1920000,5
BC2026_Train_3727_S02_20221030_231500.ogg,S02,20221030,False,0.32477864623069763,1.1390620470046997,0.011608123779296875,0.011470261961221695,0.9447742700576782,1920000,6343
BC2026_Train_3506_S02_20220906_003000.ogg,S02,20220906,False,0.043455664068460464,0.34106552600860596,0.012538527138531208,0.0023892135359346867,0.13671240210533142,1920000,0
BC2026_Train_3005_S02_20211230_233000.ogg,S02,20211230,False,0.02559383399784565,0.17966707050800323,0.01341504417359829,0.0015884947497397661,0.07797135412693024,1920000,0
BC2026_Train_4637_S02_20231230_214500.ogg,S02,20231230,False,0.17619207501411438,0.9959263801574707,0.09006392955780029,0.011106718331575394,0.4652128219604492,1920000,0
BC2026_Train_4724_S02_20240121_013000.ogg,S02,20240121,False,0.13661979138851166,0.9975131154060364,0.09018013626337051,0.01030572410672903,0.35535046458244324,1920000,0
BC2026_Train_4763_S02_20240130_034500.ogg,S02,20240130,False,0.10349464416503906,0.5832853317260742,0.09014373272657394,0.01763421669602394,0.21631774306297302,1920000,0
BC2026_Train_0011_S03_20211114_200000.ogg,S03,20211114,True,0.03249029442667961,0.10021485388278961,0.030776888132095337,0.013719765469431877,0.05576743185520172,1920000,0
BC2026_Train_0012_S03_20220211_233000.ogg,S03,20220211,True,0.020370060577988625,0.07764936983585358,0.018742704764008522,0.005815501324832439,0.03777944669127464,1920000,0
BC2026_Train_5126_S03_20211215_213000.ogg,S03,20211215,False,0.034211717545986176,0.17130014300346375,0.030763227492570877,0.008152620866894722,0.06838282942771912,1920000,0
BC2026_Train_5125_S03_20211129_191500.ogg,S03,20211129,False,0.06804179400205612,0.6133384108543396,0.030683251097798347,0.004989309702068567,0.25521862506866455,1920000,0
BC2026_Train_5127_S03_20220928_190000.ogg,S03,20220928,False,0.09229907393455505,0.563850998878479,0.014973257668316364,0.005718056578189135,0.24132686853408813,1920000,0
BC2026_Train_0082_S04_20250318_170005.ogg,S04,20250318,False,0.003952298779040575,0.0487508699297905,-3.7341353618103312e-06,0.00021955219563096762,0.011776766739785671,1920000,0
BC2026_Train_0077_S04_20240810_080005.ogg,S04,20240810,False,0.013604004867374897,0.4534528851509094,-3.2524578728043707e-06,0.0004142868856433779,0.05266989767551422,1920000,0
BC2026_Train_0076_S04_20240810_080005.ogg,S04,20240810,False,0.012496979907155037,0.19195786118507385,-9.43246777751483e-06,0.0003736241196747869,0.0512845441699028,1920000,0
BC2026_Train_0074_S04_20240810_080005.ogg,S04,20240810,False,0.007589106913655996,0.09314921498298645,-5.146115654497407e-06,0.0002855775528587401,0.029754620045423508,1920000,0
BC2026_Train_0070_S04_20240810_080005.ogg,S04,20240810,False,0.007735400460660458,0.21038848161697388,2.748774932115339e-07,0.0003104190982412547,0.02835010550916195,1920000,0
BC2026_Train_0075_S04_20240810_080005.ogg,S04,20240810,False,0.00914689153432846,0.13103698194026947,-1.1500447726575658e-05,0.00028086488600820303,0.04023999720811844,1920000,0
BC2026_Train_0081_S04_20241201_040008.ogg,S04,20241201,False,0.0031816959381103516,0.023807503283023834,-7.648362043255474e-06,0.000188372127013281,0.008729908615350723,1920000,0
BC2026_Train_0080_S04_20241201_040008.ogg,S04,20241201,False,0.00311747076921165,0.028868429362773895,-6.737742751283804e-06,0.00018367465236224234,0.008482526056468487,1920000,0
BC2026_Train_0071_S04_20240810_080005.ogg,S04,20240810,False,0.0041404105722904205,0.05439058691263199,-9.519425475446042e-06,0.00022241182159632444,0.012619881890714169,1920000,0
BC2026_Train_0078_S04_20240810_080005.ogg,S04,20240810,False,0.009204433299601078,0.1949959546327591,-3.3018818612617906e-07,0.0003308138402644545,0.034963458776474,1920000,0
BC2026_Train_0079_S04_20241201_040008.ogg,S04,20241201,False,0.00347745674662292,0.06541653722524643,-5.067652637080755e-06,0.00018360582180321217,0.010337891057133675,1920000,0
BC2026_Train_0073_S04_20240810_080005.ogg,S04,20240810,False,0.007407739758491516,0.3156604766845703,-1.2275168955966365e-05,0.0002700832556001842,0.026274673640727997,1920000,0
BC2026_Train_0068_S04_20240810_000000.ogg,S04,20240810,False,0.004569370299577713,0.033632852137088776,-6.522175226564286e-06,0.00024975923588499427,0.013997477479279041,1920000,0
BC2026_Train_0069_S04_20240810_000000.ogg,S04,20240810,False,0.0033145714551210403,0.02735419198870659,-6.0133024817332625e-06,0.0002024480636464432,0.008790492080152035,1920000,0
BC2026_Train_0083_S04_20250318_170005.ogg,S04,20250318,False,0.0036393816117197275,0.017265213653445244,-4.599919975589728e-06,0.00022862025070935488,0.00935419276356697,1920000,0
BC2026_Train_0072_S04_20240810_080005.ogg,S04,20240810,False,0.014501060359179974,0.3074660301208496,-2.3330794647336006e-06,0.00031008763471618295,0.07010164856910706,1920000,0
BC2026_Train_0067_S04_20240810_000000.ogg,S04,20240810,False,0.005485875997692347,0.12263867259025574,-9.074353329197038e-06,0.00025004911003634334,0.018392330035567284,1920000,0
BC2026_Train_0086_S05_20241125_030005.ogg,S05,20241125,False,0.01943448930978775,0.1217670887708664,-2.364461761317216e-05,0.0008794966852292418,0.055787988007068634,1920000,0
BC2026_Train_0092_S05_20250227_170004.ogg,S05,20250227,False,0.10096928477287292,1.024535059928894,-5.7579349231673405e-05,0.0017934299539774656,0.4768523871898651,1920000,950
BC2026_Train_0085_S05_20241125_030005.ogg,S05,20241125,False,0.024361373856663704,0.3191317915916443,-5.237759614828974e-05,0.0010642954148352146,0.06794054806232452,1920000,0
BC2026_Train_0087_S05_20241125_030005.ogg,S05,20241125,False,0.017674308270215988,0.3179384469985962,-8.729788532946259e-05,0.0008939492981880903,0.049574341624975204,1920000,0
BC2026_Train_0089_S05_20250227_170004.ogg,S05,20250227,False,0.09127471596002579,1.0670223236083984,-0.0001417610328644514,0.00437471829354763,0.31790852546691895,1920000,148
BC2026_Train_0084_S05_20241125_030005.ogg,S05,20241125,False,0.023614997044205666,0.15344011783599854,-3.249601286370307e-05,0.0010347134666517377,0.06713163107633591,1920000,0
BC2026_Train_0091_S05_20250227_170004.ogg,S05,20250227,False,0.09749993681907654,1.0596157312393188,2.9677708880626597e-05,0.0016318834386765957,0.4298487603664398,1920000,254
BC2026_Train_0090_S05_20250227_170004.ogg,S05,20250227,False,0.03336279094219208,0.9840319156646729,1.1753878425224684e-05,0.0013550021685659885,0.10642468929290771,1920000,0
BC2026_Train_0088_S05_20241125_030005.ogg,S05,20241125,False,0.01652831956744194,0.11632109433412552,-8.053255442064255e-05,0.0008842988172546029,0.046758562326431274,1920000,0
BC2026_Train_0105_S06_20140508_211200.ogg,S06,20140508,False,0.00984148122370243,0.3725569546222687,-3.620012421379215e-06,0.0006056194542907178,0.025731412693858147,1920000,0
BC2026_Train_0139_S06_20141212_210800.ogg,S06,20141212,False,0.00861252099275589,0.04858601093292236,-7.351617114181863e-06,0.0005319082993082702,0.022619880735874176,1920000,0
BC2026_Train_0093_S06_20140508_210000.ogg,S06,20140508,False,0.008678663522005081,0.04582486301660538,-5.838414836034644e-06,0.0005374244647100568,0.022592276334762573,1920000,0
BC2026_Train_0113_S06_20140526_020500.ogg,S06,20140526,False,0.017540987581014633,0.14887510240077972,-9.265758308174554e-06,0.0009614438749849796,0.053826749324798584,1920000,0
BC2026_Train_0110_S06_20140526_020200.ogg,S06,20140526,False,0.030519362539052963,0.37127768993377686,-4.486159468797268e-06,0.0012647046241909266,0.11367937177419662,1920000,0
BC2026_Train_0124_S06_20140928_230400.ogg,S06,20140928,False,0.006897538434714079,0.034369781613349915,-5.459124167828122e-06,0.0004294272803235799,0.01787315122783184,1920000,0
BC2026_Train_0118_S06_20140526_021000.ogg,S06,20140526,False,0.019392985850572586,0.1546517163515091,-1.0797655704664066e-05,0.0011017975630238652,0.056161195039749146,1920000,0
BC2026_Train_0126_S06_20140928_230600.ogg,S06,20140928,False,0.006892097648233175,0.04004119336605072,-5.561573289014632e-06,0.0004296687548048794,0.017845459282398224,1920000,0
BC2026_Train_0145_S06_20141212_211400.ogg,S06,20141212,False,0.0093687130138278,0.05345440283417702,-5.50054210179951e-06,0.0005795900360681117,0.0245926845818758,1920000,0
BC2026_Train_0104_S06_20140508_211100.ogg,S06,20140508,False,0.009881649166345596,0.053850237280130386,-7.894070222391747e-06,0.0006086720386520028,0.02609284035861492,1920000,0
BC2026_Train_0136_S06_20141212_210500.ogg,S06,20141212,False,0.008975455537438393,0.049504492431879044,-5.148888703843113e-06,0.0005613263929262757,0.023383818566799164,1920000,0
BC2026_Train_0137_S06_20141212_210600.ogg,S06,20141212,False,0.008558775298297405,0.047404710203409195,-4.979600817023311e-06,0.0005292313871905208,0.022452346980571747,1920000,0
BC2026_Train_0141_S06_20141212_211000.ogg,S06,20141212,False,0.008021191693842411,0.054928794503211975,-1.7704060155665502e-06,0.0004938914207741618,0.021186597645282745,1920000,0
BC2026_Train_0101_S06_20140508_210800.ogg,S06,20140508,False,0.008419563993811607,0.04507928714156151,-6.517263045680011e-06,0.0005211664247326553,0.02194984443485737,1920000,0
BC2026_Train_0142_S06_20141212_211100.ogg,S06,20141212,False,0.008681757375597954,0.05483579263091087,-6.422481419576798e-06,0.0005313181318342686,0.02298729307949543,1920000,0
BC2026_Train_0117_S06_20140526_020900.ogg,S06,20140526,False,0.023167094215750694,0.2410057634115219,-8.719059223949444e-06,0.001194493263028562,0.07367267459630966,1920000,0
BC2026_Train_0108_S06_20140526_020000.ogg,S06,20140526,False,0.019928600639104843,0.2124098241329193,1.2786065326508833e-06,0.0010543565731495619,0.06284020841121674,1920000,0
BC2026_Train_0095_S06_20140508_210200.ogg,S06,20140508,False,0.008328462950885296,0.04512070491909981,-5.120050445839297e-06,0.0005164771573618054,0.021701134741306305,1920000,0
BC2026_Train_0131_S06_20141212_210000.ogg,S06,20141212,False,0.011791457422077656,0.07860866189002991,-2.5763505618670024e-05,0.0007297875708900392,0.030950142070651054,1920000,0
BC2026_Train_0144_S06_20141212_211300.ogg,S06,20141212,False,0.009319163858890533,0.05321599915623665,-8.91516810952453e-06,0.0005737859173677862,0.024482721462845802,1920000,0
BC2026_Train_0128_S06_20140928_230800.ogg,S06,20140928,False,0.007007610984146595,0.035121604800224304,-4.727908617496723e-06,0.00043843555613420904,0.018121367320418358,1920000,0
BC2026_Train_0135_S06_20141212_210400.ogg,S06,20141212,False,0.008589465171098709,0.049282677471637726,-5.124917151988484e-06,0.0005306684179231524,0.02247144840657711,1920000,0
BC2026_Train_0102_S06_20140508_210900.ogg,S06,20140508,False,0.008407600224018097,0.04243338108062744,-4.74944727102411e-06,0.0005190664087422192,0.022028688341379166,1920000,0
BC2026_Train_0109_S06_20140526_020100.ogg,S06,20140526,False,0.0243874229490757,0.22916601598262787,-4.520514721662039e-06,0.0011742741335183382,0.08513787388801575,1920000,0
