labeled,unlabeled,site,date,labeled_time,unlabeled_time,best_cosine_sim,best_offset_pair,exact_hash_matches
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10612_S19_20241213_190000.ogg,S19,20241213,193000,190000,0.967789898564159,"(10, 40)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10622_S19_20241213_220000.ogg,S19,20241213,193000,220000,0.8643874768156379,"(20, 20)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10610_S19_20241213_180000.ogg,S19,20241213,193000,180000,0.9210507396703158,"(10, 0)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10578_S19_20241213_193000.ogg,S19,20241213,193000,193000,0.9994298274857207,"(50, 0)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10614_S19_20241213_193000.ogg,S19,20241213,193000,193000,0.9803340395750436,"(10, 50)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10621_S19_20241213_210000.ogg,S19,20241213,193000,210000,0.9371183880378652,"(20, 50)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10583_S19_20241213_220000.ogg,S19,20241213,193000,220000,0.949686155918605,"(10, 40)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10611_S19_20241213_180000.ogg,S19,20241213,193000,180000,0.9189143831663473,"(10, 40)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10615_S19_20241213_193000.ogg,S19,20241213,193000,193000,0.9769642412859529,"(10, 0)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10620_S19_20241213_210000.ogg,S19,20241213,193000,210000,0.9098115009005614,"(20, 10)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10618_S19_20241213_203000.ogg,S19,20241213,193000,203000,0.9358536012345818,"(10, 30)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10575_S19_20241213_180000.ogg,S19,20241213,193000,180000,0.8432475698293768,"(10, 20)",0
BC2026_Train_0062_S19_20241213_193000.ogg,BC2026_Train_10577_S19_20241213_190000.ogg,S19,20241213,193000,190000,0.9988190117323629,"(50, 0)",0
BC2026_Train_0030_S22_20211212_224500.ogg,BC2026_Train_7510_S22_20211212_214500.ogg,S22,20211212,224500,214500,0.7692017542037507,"(0, 10)",0
BC2026_Train_0030_S22_20211212_224500.ogg,BC2026_Train_7508_S22_20211212_203000.ogg,S22,20211212,224500,203000,0.8737598409421181,"(0, 0)",0
BC2026_Train_0030_S22_20211212_224500.ogg,BC2026_Train_7504_S22_20211212_001500.ogg,S22,20211212,224500,001500,0.675667059438712,"(0, 20)",0
BC2026_Train_0030_S22_20211212_224500.ogg,BC2026_Train_7507_S22_20211212_193000.ogg,S22,20211212,224500,193000,0.8135818238199776,"(0, 10)",0
BC2026_Train_0030_S22_20211212_224500.ogg,BC2026_Train_7509_S22_20211212_210000.ogg,S22,20211212,224500,210000,0.7763652999120134,"(0, 20)",0
BC2026_Train_0030_S22_20211212_224500.ogg,BC2026_Train_7506_S22_20211212_180000.ogg,S22,20211212,224500,180000,0.9735283404261724,"(0, 30)",0
BC2026_Train_0030_S22_20211212_224500.ogg,BC2026_Train_7505_S22_20211212_010000.ogg,S22,20211212,224500,010000,0.7934458838269642,"(0, 0)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10590_S19_20241214_210000.ogg,S19,20241214,190000,210000,0.9660878313587974,"(0, 20)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10588_S19_20241214_200000.ogg,S19,20241214,190000,200000,0.9753566820429531,"(0, 20)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10626_S19_20241214_200000.ogg,S19,20241214,190000,200000,0.9517520427365432,"(0, 0)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10625_S19_20241214_190000.ogg,S19,20241214,190000,190000,0.9826903145052553,"(0, 30)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10589_S19_20241214_203000.ogg,S19,20241214,190000,203000,0.9719444385715249,"(0, 20)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10627_S19_20241214_200000.ogg,S19,20241214,190000,200000,0.9526759589949838,"(0, 20)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10629_S19_20241214_203000.ogg,S19,20241214,190000,203000,0.9423733568474068,"(0, 50)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10587_S19_20241214_193000.ogg,S19,20241214,190000,193000,0.9914895459173041,"(30, 50)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10624_S19_20241214_190000.ogg,S19,20241214,190000,190000,0.9825527817207765,"(0, 50)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10585_S19_20241214_183000.ogg,S19,20241214,190000,183000,0.956704542027494,"(0, 50)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10592_S19_20241214_220000.ogg,S19,20241214,190000,220000,0.957741296685215,"(0, 20)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10586_S19_20241214_190000.ogg,S19,20241214,190000,190000,0.9993917208980749,"(40, 0)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10591_S19_20241214_213000.ogg,S19,20241214,190000,213000,0.9493296684161097,"(0, 20)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10584_S19_20241214_180000.ogg,S19,20241214,190000,180000,0.8918695770032926,"(0, 40)",0
BC2026_Train_0063_S19_20241214_190000.ogg,BC2026_Train_10628_S19_20241214_203000.ogg,S19,20241214,190000,203000,0.9426934099248053,"(0, 20)",0
BC2026_Train_0034_S22_20211222_013000.ogg,BC2026_Train_7554_S22_20211222_234500.ogg,S22,20211222,013000,234500,0.9799606886894139,"(10, 20)",0
BC2026_Train_0034_S22_20211222_013000.ogg,BC2026_Train_7552_S22_20211222_224500.ogg,S22,20211222,013000,224500,0.8507049264618955,"(10, 20)",0
BC2026_Train_0034_S22_20211222_013000.ogg,BC2026_Train_7553_S22_20211222_233000.ogg,S22,20211222,013000,233000,0.9850429986293382,"(10, 50)",0
BC2026_Train_0034_S22_20211222_013000.ogg,BC2026_Train_7551_S22_20211222_191500.ogg,S22,20211222,013000,191500,0.9786280880699598,"(0, 30)",0
BC2026_Train_0034_S22_20211222_013000.ogg,BC2026_Train_7550_S22_20211222_023000.ogg,S22,20211222,013000,023000,0.9946685730650829,"(50, 50)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7576_S22_20211226_191500.ogg,S22,20211226,021500,191500,0.9526747680812144,"(50, 0)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7580_S22_20211226_221500.ogg,S22,20211226,021500,221500,0.6571822029058442,"(40, 40)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7578_S22_20211226_213000.ogg,S22,20211226,021500,213000,0.8320718279168443,"(40, 10)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7581_S22_20211226_230000.ogg,S22,20211226,021500,230000,0.6874889764681751,"(40, 10)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7577_S22_20211226_210000.ogg,S22,20211226,021500,210000,0.933033446694967,"(40, 50)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7579_S22_20211226_220000.ogg,S22,20211226,021500,220000,0.7513335733363075,"(40, 20)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7573_S22_20211226_003000.ogg,S22,20211226,021500,003000,0.9730116799263381,"(30, 30)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7575_S22_20211226_184500.ogg,S22,20211226,021500,184500,0.9274062374810116,"(40, 50)",0
BC2026_Train_0037_S22_20211226_021500.ogg,BC2026_Train_7574_S22_20211226_013000.ogg,S22,20211226,021500,013000,0.9907884351111038,"(20, 40)",0
BC2026_Train_0028_S22_20211129_190000.ogg,BC2026_Train_7424_S22_20211129_013000.ogg,S22,20211129,190000,013000,0.9868486083503699,"(20, 50)",0
BC2026_Train_0028_S22_20211129_190000.ogg,BC2026_Train_7429_S22_20211129_223000.ogg,S22,20211129,190000,223000,0.9482519066443789,"(20, 0)",0
BC2026_Train_0028_S22_20211129_190000.ogg,BC2026_Train_7426_S22_20211129_031500.ogg,S22,20211129,190000,031500,0.9876246627516444,"(20, 0)",0
BC2026_Train_0028_S22_20211129_190000.ogg,BC2026_Train_7428_S22_20211129_180000.ogg,S22,20211129,190000,180000,0.9134439773875028,"(0, 40)",0
BC2026_Train_0028_S22_20211129_190000.ogg,BC2026_Train_7423_S22_20211129_010000.ogg,S22,20211129,190000,010000,0.9873157926158963,"(20, 30)",0
BC2026_Train_0028_S22_20211129_190000.ogg,BC2026_Train_7427_S22_20211129_033000.ogg,S22,20211129,190000,033000,0.9789121536233107,"(20, 0)",0
BC2026_Train_0028_S22_20211129_190000.ogg,BC2026_Train_7425_S22_20211129_023000.ogg,S22,20211129,190000,023000,0.9718130790163275,"(20, 0)",0
BC2026_Train_0027_S22_20211129_014500.ogg,BC2026_Train_7424_S22_20211129_013000.ogg,S22,20211129,014500,013000,0.9978137585652725,"(30, 40)",0
BC2026_Train_0027_S22_20211129_014500.ogg,BC2026_Train_7429_S22_20211129_223000.ogg,S22,20211129,014500,223000,0.9873272237917332,"(20, 0)",0
BC2026_Train_0027_S22_20211129_014500.ogg,BC2026_Train_7426_S22_20211129_031500.ogg,S22,20211129,014500,031500,0.9919388285385269,"(20, 30)",0
BC2026_Train_0027_S22_20211129_014500.ogg,BC2026_Train_7428_S22_20211129_180000.ogg,S22,20211129,014500,180000,0.8573644044182935,"(0, 40)",0
BC2026_Train_0027_S22_20211129_014500.ogg,BC2026_Train_7423_S22_20211129_010000.ogg,S22,20211129,014500,010000,0.9916655234411882,"(40, 0)",0
BC2026_Train_0027_S22_20211129_014500.ogg,BC2026_Train_7427_S22_20211129_033000.ogg,S22,20211129,014500,033000,0.9940250307103607,"(20, 10)",0
BC2026_Train_0027_S22_20211129_014500.ogg,BC2026_Train_7425_S22_20211129_023000.ogg,S22,20211129,014500,023000,0.9925332962728035,"(30, 0)",0
BC2026_Train_0040_S22_20220101_014500.ogg,BC2026_Train_7608_S22_20220101_023000.ogg,S22,20220101,014500,023000,0.9948477593587155,"(0, 0)",0
BC2026_Train_0040_S22_20220101_014500.ogg,BC2026_Train_7607_S22_20220101_011500.ogg,S22,20220101,014500,011500,0.9986801581405161,"(10, 40)",0
BC2026_Train_0040_S22_20220101_014500.ogg,BC2026_Train_7610_S22_20220101_194500.ogg,S22,20220101,014500,194500,0.9433853540146984,"(50, 0)",0
BC2026_Train_0040_S22_20220101_014500.ogg,BC2026_Train_7609_S22_20220101_190000.ogg,S22,20220101,014500,190000,0.9107514101722015,"(50, 30)",0
BC2026_Train_0017_S22_20211026_233000.ogg,BC2026_Train_7247_S22_20211026_010000.ogg,S22,20211026,233000,010000,0.9123750675587434,"(20, 50)",0
BC2026_Train_0017_S22_20211026_233000.ogg,BC2026_Train_7248_S22_20211026_031500.ogg,S22,20211026,233000,031500,0.9325854001152845,"(10, 20)",0
BC2026_Train_0017_S22_20211026_233000.ogg,BC2026_Train_7249_S22_20211026_231500.ogg,S22,20211026,233000,231500,0.9974710848089549,"(40, 0)",0
BC2026_Train_0051_S22_20220208_231500.ogg,BC2026_Train_7812_S22_20220208_003000.ogg,S22,20220208,231500,003000,0.9853400168255819,"(30, 50)",0
BC2026_Train_0051_S22_20220208_231500.ogg,BC2026_Train_7816_S22_20220208_230000.ogg,S22,20220208,231500,230000,0.9952214726154782,"(30, 20)",0
BC2026_Train_0051_S22_20220208_231500.ogg,BC2026_Train_7815_S22_20220208_214500.ogg,S22,20220208,231500,214500,0.9627195324073288,"(10, 0)",0
BC2026_Train_0051_S22_20220208_231500.ogg,BC2026_Train_7813_S22_20220208_021500.ogg,S22,20220208,231500,021500,0.9669210985170652,"(40, 40)",0
BC2026_Train_0051_S22_20220208_231500.ogg,BC2026_Train_7814_S22_20220208_194500.ogg,S22,20220208,231500,194500,0.9828351634564788,"(10, 10)",0
BC2026_Train_0047_S22_20220131_003000.ogg,BC2026_Train_7772_S22_20220131_234500.ogg,S22,20220131,003000,234500,0.9855015954484453,"(10, 50)",0
BC2026_Train_0047_S22_20220131_003000.ogg,BC2026_Train_7770_S22_20220131_010000.ogg,S22,20220131,003000,010000,0.9913804680639042,"(0, 40)",0
BC2026_Train_0047_S22_20220131_003000.ogg,BC2026_Train_7771_S22_20220131_033000.ogg,S22,20220131,003000,033000,0.930320429087848,"(40, 0)",0
BC2026_Train_0047_S22_20220131_003000.ogg,BC2026_Train_7769_S22_20220131_004500.ogg,S22,20220131,003000,004500,0.9918989350919984,"(0, 50)",0
BC2026_Train_0048_S22_20220131_180000.ogg,BC2026_Train_7772_S22_20220131_234500.ogg,S22,20220131,180000,234500,0.8591629234416724,"(20, 50)",0
BC2026_Train_0048_S22_20220131_180000.ogg,BC2026_Train_7770_S22_20220131_010000.ogg,S22,20220131,180000,010000,0.8976478354456718,"(20, 10)",0
BC2026_Train_0048_S22_20220131_180000.ogg,BC2026_Train_7771_S22_20220131_033000.ogg,S22,20220131,180000,033000,0.901972145334945,"(20, 40)",0
BC2026_Train_0048_S22_20220131_180000.ogg,BC2026_Train_7769_S22_20220131_004500.ogg,S22,20220131,180000,004500,0.9003080090473,"(20, 20)",0
BC2026_Train_0046_S22_20220127_230000.ogg,BC2026_Train_7744_S22_20220127_003000.ogg,S22,20220127,230000,003000,0.962235737392328,"(40, 20)",0
BC2026_Train_0046_S22_20220127_230000.ogg,BC2026_Train_7748_S22_20220127_203000.ogg,S22,20220127,230000,203000,0.8913828631355496,"(40, 0)",0
BC2026_Train_0046_S22_20220127_230000.ogg,BC2026_Train_7743_S22_20220127_001500.ogg,S22,20220127,230000,001500,0.9783484758420494,"(40, 50)",0
BC2026_Train_0046_S22_20220127_230000.ogg,BC2026_Train_7747_S22_20220127_031500.ogg,S22,20220127,230000,031500,0.804358530777823,"(40, 0)",0
BC2026_Train_0046_S22_20220127_230000.ogg,BC2026_Train_7749_S22_20220127_231500.ogg,S22,20220127,230000,231500,0.9988205759606988,"(50, 0)",0
BC2026_Train_0046_S22_20220127_230000.ogg,BC2026_Train_7746_S22_20220127_021500.ogg,S22,20220127,230000,021500,0.8858611141901359,"(40, 10)",0
BC2026_Train_0046_S22_20220127_230000.ogg,BC2026_Train_7745_S22_20220127_010000.ogg,S22,20220127,230000,010000,0.9288713102524282,"(40, 10)",0
BC2026_Train_0025_S22_20211127_024500.ogg,BC2026_Train_7409_S22_20211127_004500.ogg,S22,20211127,024500,004500,0.9886612662954425,"(10, 30)",0
BC2026_Train_0025_S22_20211127_024500.ogg,BC2026_Train_7415_S22_20211127_220000.ogg,S22,20211127,024500,220000,0.9441893948561019,"(50, 10)",0
BC2026_Train_0025_S22_20211127_024500.ogg,BC2026_Train_7410_S22_20211127_010000.ogg,S22,20211127,024500,010000,0.9853036413293766,"(10, 0)",0
BC2026_Train_0025_S22_20211127_024500.ogg,BC2026_Train_7412_S22_20211127_183000.ogg,S22,20211127,024500,183000,0.376363212376475,"(0, 40)",0
BC2026_Train_0025_S22_20211127_024500.ogg,BC2026_Train_7413_S22_20211127_201500.ogg,S22,20211127,024500,201500,0.9124687948740497,"(50, 20)",0
BC2026_Train_0025_S22_20211127_024500.ogg,BC2026_Train_7411_S22_20211127_013000.ogg,S22,20211127,024500,013000,0.9749574219781817,"(50, 0)",0
BC2026_Train_0025_S22_20211127_024500.ogg,BC2026_Train_7414_S22_20211127_211500.ogg,S22,20211127,024500,211500,0.9182975945689227,"(50, 0)",0
BC2026_Train_0052_S22_20220210_210000.ogg,BC2026_Train_7826_S22_20220210_234500.ogg,S22,20220210,210000,234500,0.985160341107597,"(0, 30)",0
BC2026_Train_0052_S22_20220210_210000.ogg,BC2026_Train_7824_S22_20220210_190000.ogg,S22,20220210,210000,190000,0.9048727997313748,"(0, 10)",0
BC2026_Train_0052_S22_20220210_210000.ogg,BC2026_Train_7822_S22_20220210_013000.ogg,S22,20220210,210000,013000,0.7952527741938654,"(0, 10)",0
BC2026_Train_0052_S22_20220210_210000.ogg,BC2026_Train_7825_S22_20220210_214500.ogg,S22,20220210,210000,214500,0.9864607130194104,"(40, 50)",0
BC2026_Train_0052_S22_20220210_210000.ogg,BC2026_Train_7823_S22_20220210_184500.ogg,S22,20220210,210000,184500,0.7600807047178678,"(30, 40)",0
BC2026_Train_0031_S22_20211214_204500.ogg,BC2026_Train_7518_S22_20211214_224500.ogg,S22,20211214,204500,224500,0.9990046300528305,"(20, 30)",0
BC2026_Train_0031_S22_20211214_204500.ogg,BC2026_Train_7516_S22_20211214_010000.ogg,S22,20211214,204500,010000,0.6474257426981621,"(10, 0)",0
BC2026_Train_0031_S22_20211214_204500.ogg,BC2026_Train_7517_S22_20211214_214500.ogg,S22,20211214,204500,214500,0.9968564329103392,"(20, 20)",0
BC2026_Train_0049_S22_20220203_221500.ogg,BC2026_Train_7791_S22_20220203_204500.ogg,S22,20220203,221500,204500,0.9601891822664367,"(20, 0)",0
BC2026_Train_0049_S22_20220203_221500.ogg,BC2026_Train_7787_S22_20220203_014500.ogg,S22,20220203,221500,014500,0.7605172521292345,"(20, 50)",0
BC2026_Train_0049_S22_20220203_221500.ogg,BC2026_Train_7786_S22_20220203_010000.ogg,S22,20220203,221500,010000,0.6584825725792639,"(20, 50)",0
BC2026_Train_0049_S22_20220203_221500.ogg,BC2026_Train_7790_S22_20220203_201500.ogg,S22,20220203,221500,201500,0.8863689844727469,"(20, 30)",0
BC2026_Train_0049_S22_20220203_221500.ogg,BC2026_Train_7788_S22_20220203_023000.ogg,S22,20220203,221500,023000,0.6611439471106367,"(20, 40)",0
BC2026_Train_0049_S22_20220203_221500.ogg,BC2026_Train_7789_S22_20220203_031500.ogg,S22,20220203,221500,031500,0.7198402735069307,"(20, 0)",0
BC2026_Train_0038_S22_20211228_220000.ogg,BC2026_Train_7589_S22_20211228_224500.ogg,S22,20211228,220000,224500,0.9990650852210162,"(40, 30)",0
BC2026_Train_0038_S22_20211228_220000.ogg,BC2026_Train_7590_S22_20211228_231500.ogg,S22,20211228,220000,231500,0.9962850037258288,"(0, 10)",0
BC2026_Train_0038_S22_20211228_220000.ogg,BC2026_Train_7588_S22_20211228_014500.ogg,S22,20211228,220000,014500,0.6647986401629188,"(10, 20)",0
BC2026_Train_0035_S22_20211223_213000.ogg,BC2026_Train_7555_S22_20211223_001500.ogg,S22,20211223,213000,001500,0.9150990540484626,"(0, 0)",0
BC2026_Train_0035_S22_20211223_213000.ogg,BC2026_Train_7557_S22_20211223_184500.ogg,S22,20211223,213000,184500,0.9052069768785362,"(0, 50)",0
BC2026_Train_0035_S22_20211223_213000.ogg,BC2026_Train_7558_S22_20211223_194500.ogg,S22,20211223,213000,194500,0.8003569310918235,"(0, 0)",0
BC2026_Train_0035_S22_20211223_213000.ogg,BC2026_Train_7556_S22_20211223_040000.ogg,S22,20211223,213000,040000,0.6076998542803225,"(0, 40)",0
BC2026_Train_0019_S22_20211104_200000.ogg,BC2026_Train_7292_S22_20211104_034500.ogg,S22,20211104,200000,034500,0.9429312669805691,"(10, 50)",0
BC2026_Train_0019_S22_20211104_200000.ogg,BC2026_Train_7296_S22_20211104_223000.ogg,S22,20211104,200000,223000,0.9635260477617854,"(40, 20)",0
BC2026_Train_0019_S22_20211104_200000.ogg,BC2026_Train_7294_S22_20211104_184500.ogg,S22,20211104,200000,184500,0.990357755177444,"(0, 30)",0
BC2026_Train_0019_S22_20211104_200000.ogg,BC2026_Train_7291_S22_20211104_013000.ogg,S22,20211104,200000,013000,0.9687172477805273,"(10, 50)",0
BC2026_Train_0019_S22_20211104_200000.ogg,BC2026_Train_7290_S22_20211104_003000.ogg,S22,20211104,200000,003000,0.9437821564102306,"(10, 0)",0
BC2026_Train_0019_S22_20211104_200000.ogg,BC2026_Train_7293_S22_20211104_181500.ogg,S22,20211104,200000,181500,0.489347015438429,"(30, 30)",0
BC2026_Train_0019_S22_20211104_200000.ogg,BC2026_Train_7295_S22_20211104_190000.ogg,S22,20211104,200000,190000,0.9943186948496139,"(0, 0)",0
BC2026_Train_0020_S22_20211104_231500.ogg,BC2026_Train_7292_S22_20211104_034500.ogg,S22,20211104,231500,034500,0.966706113570979,"(0, 50)",0
BC2026_Train_0020_S22_20211104_231500.ogg,BC2026_Train_7296_S22_20211104_223000.ogg,S22,20211104,231500,223000,0.9949842231172921,"(50, 50)",0
BC2026_Train_0020_S22_20211104_231500.ogg,BC2026_Train_7294_S22_20211104_184500.ogg,S22,20211104,231500,184500,0.9366072866390025,"(10, 40)",0
BC2026_Train_0020_S22_20211104_231500.ogg,BC2026_Train_7291_S22_20211104_013000.ogg,S22,20211104,231500,013000,0.9899502560013931,"(0, 30)",0
BC2026_Train_0020_S22_20211104_231500.ogg,BC2026_Train_7290_S22_20211104_003000.ogg,S22,20211104,231500,003000,0.9770614891105217,"(0, 0)",0
BC2026_Train_0020_S22_20211104_231500.ogg,BC2026_Train_7293_S22_20211104_181500.ogg,S22,20211104,231500,181500,0.4438057043276745,"(30, 30)",0
BC2026_Train_0020_S22_20211104_231500.ogg,BC2026_Train_7295_S22_20211104_190000.ogg,S22,20211104,231500,190000,0.9524540649168146,"(10, 10)",0
BC2026_Train_0018_S22_20211028_234500.ogg,BC2026_Train_7255_S22_20211028_180000.ogg,S22,20211028,234500,180000,0.17946853853899852,"(40, 0)",0
BC2026_Train_0018_S22_20211028_234500.ogg,BC2026_Train_7256_S22_20211028_183000.ogg,S22,20211028,234500,183000,0.9572748584893002,"(0, 0)",0
BC2026_Train_0018_S22_20211028_234500.ogg,BC2026_Train_7254_S22_20211028_001500.ogg,S22,20211028,234500,001500,0.9906129402552349,"(50, 20)",0
BC2026_Train_0044_S22_20220124_023000.ogg,BC2026_Train_7725_S22_20220124_031500.ogg,S22,20220124,023000,031500,0.9911193456930358,"(50, 20)",0
BC2026_Train_0044_S22_20220124_023000.ogg,BC2026_Train_7722_S22_20220124_011500.ogg,S22,20220124,023000,011500,0.9708071491443967,"(0, 20)",0
BC2026_Train_0044_S22_20220124_023000.ogg,BC2026_Train_7723_S22_20220124_013000.ogg,S22,20220124,023000,013000,0.9926533004491672,"(40, 10)",0
BC2026_Train_0044_S22_20220124_023000.ogg,BC2026_Train_7724_S22_20220124_014500.ogg,S22,20220124,023000,014500,0.9939188049224641,"(50, 10)",0
BC2026_Train_0044_S22_20220124_023000.ogg,BC2026_Train_7726_S22_20220124_190000.ogg,S22,20220124,023000,190000,0.854363676481573,"(20, 10)",0
BC2026_Train_0044_S22_20220124_023000.ogg,BC2026_Train_7727_S22_20220124_210000.ogg,S22,20220124,023000,210000,0.9194885675752644,"(30, 30)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7635_S22_20220105_194500.ogg,S22,20220105,223000,194500,0.7672188885834696,"(0, 10)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7639_S22_20220105_233000.ogg,S22,20220105,223000,233000,0.9737668193409437,"(0, 40)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7631_S22_20220105_004500.ogg,S22,20220105,223000,004500,0.7521631086259433,"(0, 50)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7637_S22_20220105_213000.ogg,S22,20220105,223000,213000,0.9957181158437081,"(50, 10)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7634_S22_20220105_183000.ogg,S22,20220105,223000,183000,0.9180413593796364,"(40, 40)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7636_S22_20220105_204500.ogg,S22,20220105,223000,204500,0.9947849884901432,"(30, 10)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7638_S22_20220105_220000.ogg,S22,20220105,223000,220000,0.9979652000210747,"(50, 40)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7633_S22_20220105_181500.ogg,S22,20220105,223000,181500,0.5507358971608792,"(0, 10)",0
BC2026_Train_0041_S22_20220105_223000.ogg,BC2026_Train_7632_S22_20220105_023000.ogg,S22,20220105,223000,023000,0.8084123317392811,"(0, 40)",0
BC2026_Train_0023_S22_20211121_230000.ogg,BC2026_Train_7386_S22_20211121_223000.ogg,S22,20211121,230000,223000,0.9922628774869257,"(40, 0)",0
BC2026_Train_0021_S22_20211106_023000.ogg,BC2026_Train_7303_S22_20211106_190000.ogg,S22,20211106,023000,190000,0.7794566258444262,"(40, 40)",0
BC2026_Train_0021_S22_20211106_023000.ogg,BC2026_Train_7304_S22_20211106_213000.ogg,S22,20211106,023000,213000,0.658117880123122,"(40, 0)",0
BC2026_Train_0021_S22_20211106_023000.ogg,BC2026_Train_7305_S22_20211106_221500.ogg,S22,20211106,023000,221500,0.4990149318097878,"(40, 20)",0
BC2026_Train_0021_S22_20211106_023000.ogg,BC2026_Train_7302_S22_20211106_021500.ogg,S22,20211106,023000,021500,0.9447041911200207,"(0, 50)",0
BC2026_Train_0029_S22_20211211_023000.ogg,BC2026_Train_7503_S22_20211211_203000.ogg,S22,20211211,023000,203000,0.9088849029610382,"(50, 40)",0
BC2026_Train_0029_S22_20211211_023000.ogg,BC2026_Train_7502_S22_20211211_030000.ogg,S22,20211211,023000,030000,0.9941470173757262,"(10, 30)",0
BC2026_Train_0014_S13_20220228_214500.ogg,BC2026_Train_5371_S13_20220228_024500.ogg,S13,20220228,214500,024500,0.45176122505106664,"(50, 30)",0
BC2026_Train_0014_S13_20220228_214500.ogg,BC2026_Train_5372_S13_20220228_031500.ogg,S13,20220228,214500,031500,0.86848546205383,"(50, 10)",0
BC2026_Train_0014_S13_20220228_214500.ogg,BC2026_Train_5373_S13_20220228_194500.ogg,S13,20220228,214500,194500,0.718260856200772,"(10, 0)",0
BC2026_Train_0032_S22_20211215_221500.ogg,BC2026_Train_7522_S22_20211215_231500.ogg,S22,20211215,221500,231500,0.9964661705299298,"(10, 20)",0
BC2026_Train_0032_S22_20211215_221500.ogg,BC2026_Train_7521_S22_20211215_191500.ogg,S22,20211215,221500,191500,0.9373243245895868,"(10, 50)",0
BC2026_Train_0032_S22_20211215_221500.ogg,BC2026_Train_7523_S22_20211215_233000.ogg,S22,20211215,221500,233000,0.9865869549755193,"(10, 40)",0
BC2026_Train_0032_S22_20211215_221500.ogg,BC2026_Train_7520_S22_20211215_033000.ogg,S22,20211215,221500,033000,0.9361608761232325,"(10, 10)",0
BC2026_Train_0032_S22_20211215_221500.ogg,BC2026_Train_7519_S22_20211215_014500.ogg,S22,20211215,221500,014500,0.9836843414688909,"(10, 0)",0
BC2026_Train_0043_S22_20220112_040000.ogg,BC2026_Train_7673_S22_20220112_003000.ogg,S22,20220112,040000,003000,0.9950610702232748,"(40, 40)",0
BC2026_Train_0043_S22_20220112_040000.ogg,BC2026_Train_7675_S22_20220112_184500.ogg,S22,20220112,040000,184500,0.4871307928052046,"(40, 50)",0
BC2026_Train_0043_S22_20220112_040000.ogg,BC2026_Train_7674_S22_20220112_031500.ogg,S22,20220112,040000,031500,0.9473387267846788,"(40, 50)",0
BC2026_Train_0024_S22_20211123_004500.ogg,BC2026_Train_7396_S22_20211123_203000.ogg,S22,20211123,004500,203000,0.9480316113691177,"(0, 0)",0
BC2026_Train_0024_S22_20211123_004500.ogg,BC2026_Train_7395_S22_20211123_201500.ogg,S22,20211123,004500,201500,0.9363027850246249,"(0, 10)",0
