site,date,time,idx_a,idx_b,a_labeled,b_labeled,peak_offset_s,peak_norm_corr
S10,20251128,103307,209,211,False,False,-5.809,0.03542207181453705
S10,20251128,103307,209,212,False,False,-17.10075,-0.04322303831577301
S10,20251128,103307,209,213,False,False,13.82375,0.045893508940935135
S10,20251128,103307,209,214,False,False,0.2825,0.030702194198966026
S10,20251128,103307,209,215,False,False,-2.4525,0.03681998327374458
S10,20251128,103307,209,216,False,False,-0.9925,0.04264053329825401
S10,20251128,103307,209,217,False,False,-3.09925,0.03682633861899376
S10,20251128,103307,209,218,False,False,-1.1065,0.047363318502902985
S10,20251128,103307,209,219,False,False,-7.2665,0.03620593249797821
S10,20251128,103307,209,220,False,False,-11.676,-0.041953373700380325
S10,20251128,103307,209,221,False,False,-25.31775,0.04392385855317116
S10,20251128,103307,209,222,False,False,10.32925,0.03879858925938606
S10,20251128,103307,209,223,False,False,9.7375,0.04572177678346634
S10,20251128,103307,209,224,False,False,10.05875,-0.039743877947330475
S10,20251128,103307,209,225,False,False,-3.7695,-0.05162794888019562
S10,20251128,103307,209,226,False,False,12.08775,0.05083848908543587
S10,20251128,103307,209,227,False,False,10.225,-0.04215911030769348
S10,20251128,103307,209,228,False,False,-17.448,-0.04485851526260376
S10,20251128,103307,209,229,False,False,34.26825,-0.044405050575733185
S10,20251128,103307,209,230,False,False,-17.4245,-0.0418366901576519
S10,20251128,103307,209,231,False,False,1.9855,0.039176322519779205
S10,20251128,103307,209,232,False,False,-6.549,-0.04278144985437393
S10,20251128,103307,209,233,False,False,8.2445,-0.041898127645254135
S10,20251128,103307,209,234,False,False,9.7695,0.04566289484500885
S10,20251128,103307,209,235,False,False,-24.42125,-0.039303187280893326
S10,20251128,103307,209,236,False,False,-2.0035,0.05212460085749626
S10,20251128,103307,209,237,False,False,10.8365,-0.045500755310058594
S10,20251128,103307,209,238,False,False,-17.70075,0.04148641228675842
S10,20251128,103307,210,211,False,False,31.1515,-0.0353451631963253
S10,20251128,103307,210,212,False,False,-29.90925,-0.04625615105032921
S10,20251128,103307,210,213,False,False,24.40825,-0.04861804097890854
S10,20251128,103307,210,214,False,False,22.36825,-0.0357569120824337
S10,20251128,103307,210,215,False,False,1.84125,0.03661048039793968
S10,20251128,103307,210,216,False,False,0.36325,0.03778913617134094
S10,20251128,103307,210,217,False,False,6.3085,0.04011024907231331
S10,20251128,103307,210,218,False,False,21.86725,0.053623586893081665
S10,20251128,103307,210,219,False,False,-10.4335,0.04418021813035011
S10,20251128,103307,210,220,False,False,13.611,-0.03827177360653877
S10,20251128,103307,210,221,False,False,-3.3815,-0.056982554495334625
S10,20251128,103307,210,222,False,False,-15.5105,0.04107304662466049
S10,20251128,103307,210,223,False,False,10.426,-0.043526388704776764
S10,20251128,103307,210,224,False,False,0.75325,-0.04952741414308548
S10,20251128,103307,210,225,False,False,-17.606,-0.054258570075035095
S10,20251128,103307,210,226,False,False,23.09025,-0.04500648379325867
S10,20251128,103307,210,227,False,False,-7.266,0.049191806465387344
S10,20251128,103307,210,228,False,False,-21.6765,-0.052541472017765045
S10,20251128,103307,210,229,False,False,18.3825,-0.05474858731031418
S10,20251128,103307,210,230,False,False,-6.63225,-0.043440982699394226
S10,20251128,103307,210,231,False,False,-2.97975,-0.04279424995183945
S10,20251128,103307,210,232,False,False,11.501,-0.04264567419886589
S10,20251128,103307,210,233,False,False,19.11625,0.04727540910243988
S10,20251128,103307,210,234,False,False,-13.2455,0.04059665650129318
S10,20251128,103307,210,235,False,False,-11.3955,0.04715573042631149
S10,20251128,103307,210,236,False,False,11.615,0.04563077539205551
S10,20251128,103307,210,237,False,False,25.63925,-0.05419914051890373
S10,20251128,103307,210,238,False,False,-27.91275,-0.04437018558382988
S10,20251128,103307,211,212,False,False,-52.38525,0.045058682560920715
S10,20251128,103307,211,213,False,False,1.443,0.052175749093294144
S10,20251128,103307,211,214,False,False,-3.16525,-0.0364285483956337
S10,20251128,103307,211,215,False,False,-10.84575,0.03245413675904274
S10,20251128,103307,211,216,False,False,-12.37975,-0.0348835214972496
S10,20251128,103307,211,217,False,False,0.86575,-0.04139205068349838
S10,20251128,103307,211,218,False,False,-4.65225,0.04752087593078613
S10,20251128,103307,211,219,False,False,0.74925,0.03948341682553291
S10,20251128,103307,211,220,False,False,-17.00725,-0.037952762097120285
S10,20251128,103307,211,221,False,False,-31.75375,0.04374096915125847
S10,20251128,103307,211,222,False,False,-2.04725,0.04386269301176071
S10,20251128,103307,211,223,False,False,-0.703,-0.036279916763305664
S10,20251128,103307,211,224,False,False,-24.88675,-0.04583077132701874
S10,20251128,103307,211,225,False,False,-41.21875,0.04232429713010788
S10,20251128,103307,211,226,False,False,4.0185,-0.04677240177989006
S10,20251128,103307,211,227,False,False,-12.731,0.0386914499104023
S10,20251128,103307,211,228,False,False,-25.912,-0.04496109113097191
S10,20251128,103307,211,229,False,False,41.483,-0.04655016213655472
S10,20251128,103307,211,230,False,False,-26.1845,0.040171947330236435
S10,20251128,103307,211,231,False,False,14.69275,-0.034948915243148804
S10,20251128,103307,211,232,False,False,-18.9055,0.04926742613315582
S10,20251128,103307,211,233,False,False,-0.86625,-0.04084732010960579
S10,20251128,103307,211,234,False,False,7.00775,-0.03754743933677673
S10,20251128,103307,211,235,False,False,-35.90075,-0.038276463747024536
S10,20251128,103307,211,236,False,False,37.095,-0.04112207517027855
S10,20251128,103307,211,237,False,False,-2.01775,0.043659694492816925
S10,20251128,103307,211,238,False,False,-25.14975,-0.0398123636841774
S10,20251128,103307,212,213,False,False,56.202,0.06420359015464783
S10,20251128,103307,212,214,False,False,20.05675,-0.04062327370047569
S10,20251128,103307,212,215,False,False,14.076,0.04548126459121704
S10,20251128,103307,212,216,False,False,30.05975,-0.049107667058706284
S10,20251128,103307,212,217,False,False,28.787,-0.04787134751677513
S10,20251128,103307,212,218,False,False,47.2785,0.05853000655770302
S10,20251128,103307,212,219,False,False,14.523,0.04426984488964081
S10,20251128,103307,212,220,False,False,29.98925,0.04724515974521637
S10,20251128,103307,212,221,False,False,20.03675,-0.06018625944852829
S10,20251128,103307,212,222,False,False,19.38225,0.05805962160229683
S10,20251128,103307,212,223,False,False,23.39375,-0.04802357405424118
S10,20251128,103307,212,224,False,False,22.8805,-0.06255866587162018
S10,20251128,103307,212,225,False,False,11.33125,0.08330588787794113
S10,20251128,103307,212,226,False,False,54.40325,-0.05406590923666954
S10,20251128,103307,212,227,False,False,9.12925,-0.0497429184615612
S10,20251128,103307,212,228,False,False,-0.37025,-0.06713443994522095
S10,20251128,103307,212,229,False,False,52.0835,-0.04811984300613403
S10,20251128,103307,212,230,False,False,7.597,0.05314873531460762
S10,20251128,103307,212,231,False,False,26.66125,-0.06027563288807869
S10,20251128,103307,212,232,False,False,35.83525,-0.06246249005198479
S10,20251128,103307,212,233,False,False,42.7405,0.055713485926389694
S10,20251128,103307,212,234,False,False,14.97975,0.04772605374455452
S10,20251128,103307,212,235,False,False,17.39775,-0.047417208552360535
S10,20251128,103307,212,236,False,False,40.01325,-0.049298468977212906
S10,20251128,103307,212,237,False,False,47.62925,0.05692310258746147
S10,20251128,103307,212,238,False,False,3.786,0.05166691169142723
S10,20251128,103307,213,214,False,False,-12.93975,0.047665759921073914
S10,20251128,103307,213,215,False,False,0.4225,-0.03824691101908684
S10,20251128,103307,213,216,False,False,-34.52825,0.043310731649398804
S10,20251128,103307,213,217,False,False,-21.44425,0.05157705396413803
S10,20251128,103307,213,218,False,False,12.91475,0.06269075721502304
S10,20251128,103307,213,219,False,False,-41.95075,0.04537921026349068
S10,20251128,103307,213,220,False,False,-17.333,0.04336395859718323
S10,20251128,103307,213,221,False,False,-36.462,0.06242510303854942
S10,20251128,103307,213,222,False,False,-37.3405,0.05133407190442085
S10,20251128,103307,213,223,False,False,-33.08125,0.046187084168195724
S10,20251128,103307,213,224,False,False,-28.528,-0.050319358706474304
S10,20251128,103307,213,225,False,False,-43.85925,0.07531163841485977
S10,20251128,103307,213,226,False,False,1.4225,-0.06721492111682892
S10,20251128,103307,213,227,False,False,-31.8955,-0.050458911806344986
S10,20251128,103307,213,228,False,False,-57.92425,0.07201908528804779
S10,20251128,103307,213,229,False,False,-7.435,-0.05534398555755615
S10,20251128,103307,213,230,False,False,-28.845,0.040770024061203
S10,20251128,103307,213,231,False,False,-30.602,0.04627150669693947
S10,20251128,103307,213,232,False,False,-22.43425,-0.058692142367362976
S10,20251128,103307,213,233,False,False,-1.77425,0.0531153529882431
S10,20251128,103307,213,234,False,False,-0.548,0.046168599277734756
S10,20251128,103307,213,235,False,False,-39.53175,0.04935607314109802
S10,20251128,103307,213,236,False,False,-12.82175,0.06582379341125488
S10,20251128,103307,213,237,False,False,-3.528,0.04603953659534454
S10,20251128,103307,213,238,False,False,-57.91675,-0.05467449501156807
S10,20251128,103307,214,215,False,False,-2.285,0.03443647548556328
S10,20251128,103307,214,216,False,False,12.1355,-0.035504050552845
S10,20251128,103307,214,217,False,False,-11.9685,-0.035438720136880875
S10,20251128,103307,214,218,False,False,-4.8125,-0.04371223226189613
S10,20251128,103307,214,219,False,False,5.80725,-0.035608936101198196
S10,20251128,103307,214,220,False,False,-7.799,0.0326802060008049
S10,20251128,103307,214,221,False,False,-25.77525,-0.04496227204799652
S10,20251128,103307,214,222,False,False,3.93325,0.03654421120882034
S10,20251128,103307,214,223,False,False,19.2705,-0.036838993430137634
S10,20251128,103307,214,224,False,False,28.173,-0.039320651441812515
S10,20251128,103307,214,225,False,False,-31.23325,-0.0525674894452095
S10,20251128,103307,214,226,False,False,54.679,-0.04824649915099144
S10,20251128,103307,214,227,False,False,-24.111,-0.03484540805220604
S10,20251128,103307,214,228,False,False,-45.2285,0.052140213549137115
S10,20251128,103307,214,229,False,False,8.5975,0.039127741008996964
S10,20251128,103307,214,230,False,False,-24.91325,-0.038711924105882645
S10,20251128,103307,214,231,False,False,23.85475,0.033845286816358566
S10,20251128,103307,214,232,False,False,-19.501,0.043612729758024216
S10,20251128,103307,214,233,False,False,34.249,0.03828759863972664
S10,20251128,103307,214,234,False,False,8.53675,-0.03406047448515892
S10,20251128,103307,214,235,False,False,-29.83675,-0.039749570190906525
S10,20251128,103307,214,236,False,False,22.95925,0.0430680587887764
S10,20251128,103307,214,237,False,False,5.41675,-0.0397021658718586
S10,20251128,103307,214,238,False,False,-15.9625,0.04686843231320381
S10,20251128,103307,215,216,False,False,7.47175,0.036951761692762375
S10,20251128,103307,215,217,False,False,11.89175,0.034422121942043304
S10,20251128,103307,215,218,False,False,25.314,-0.04206681624054909
S10,20251128,103307,215,219,False,False,-0.15125,0.03753188997507095
S10,20251128,103307,215,220,False,False,17.56275,0.034991443157196045
S10,20251128,103307,215,221,False,False,7.48625,-0.045604489743709564
S10,20251128,103307,215,222,False,False,-14.55275,0.046931907534599304
S10,20251128,103307,215,223,False,False,-15.6385,0.03510936349630356
S10,20251128,103307,215,224,False,False,3.452,-0.044644035398960114
S10,20251128,103307,215,225,False,False,-1.28125,-0.051557715982198715
S10,20251128,103307,215,226,False,False,44.7105,-0.042476553469896317
S10,20251128,103307,215,227,False,False,-3.81125,-0.03978336602449417
S10,20251128,103307,215,228,False,False,-9.71175,-0.04158709943294525
S10,20251128,103307,215,229,False,False,28.352,0.04706320911645889
S10,20251128,103307,215,230,False,False,0.08125,0.04033893719315529
S10,20251128,103307,215,231,False,False,3.09375,0.03472135215997696
S10,20251128,103307,215,232,False,False,-18.083,-0.04196399822831154
S10,20251128,103307,215,233,False,False,28.637,-0.036897145211696625
S10,20251128,103307,215,234,False,False,15.60275,0.031517188996076584
S10,20251128,103307,215,235,False,False,-9.27975,-0.03677527233958244
S10,20251128,103307,215,236,False,False,29.874,0.04311405122280121
S10,20251128,103307,215,237,False,False,32.76125,0.041899580508470535
S10,20251128,103307,215,238,False,False,-14.2505,0.04484943300485611
S10,20251128,103307,216,217,False,False,4.014,-0.045520372688770294
S10,20251128,103307,216,218,False,False,16.334,0.054290395230054855
S10,20251128,103307,216,219,False,False,-17.23325,-0.042253199964761734
S10,20251128,103307,216,220,False,False,7.01575,0.041061121970415115
S10,20251128,103307,216,221,False,False,-9.549,-0.0536080077290535
S10,20251128,103307,216,222,False,False,-16.68275,-0.04670504853129387
S10,20251128,103307,216,223,False,False,3.921,-0.04438545182347298
S10,20251128,103307,216,224,False,False,0.385,0.06182325631380081
S10,20251128,103307,216,225,False,False,-9.632,0.05118609964847565
S10,20251128,103307,216,226,False,False,14.4815,0.044682763516902924
S10,20251128,103307,216,227,False,False,-5.3615,0.05404951795935631
S10,20251128,103307,216,228,False,False,-30.76425,-0.05426764488220215
S10,20251128,103307,216,229,False,False,9.07675,0.04894711822271347
S10,20251128,103307,216,230,False,False,-13.12825,0.05465288460254669
S10,20251128,103307,216,231,False,False,-6.99775,-0.04138581454753876
S10,20251128,103307,216,232,False,False,3.29775,-0.048063233494758606
S10,20251128,103307,216,233,False,False,28.19125,0.04548407718539238
S10,20251128,103307,216,234,False,False,-4.18425,-0.03346370533108711
S10,20251128,103307,216,235,False,False,-6.57525,0.05138339102268219
S10,20251128,103307,216,236,False,False,12.70225,0.04601680114865303
S10,20251128,103307,216,237,False,False,31.3925,0.04605564475059509
S10,20251128,103307,216,238,False,False,-18.31475,0.04416654631495476
S10,20251128,103307,217,218,False,False,15.555,0.04491895064711571
S10,20251128,103307,217,219,False,False,-0.893,0.03961959853768349
S10,20251128,103307,217,220,False,False,-1.02125,-0.04038766399025917
S10,20251128,103307,217,221,False,False,-14.26875,-0.04525698348879814
S10,20251128,103307,217,222,False,False,-6.33925,-0.04868432879447937
S10,20251128,103307,217,223,False,False,15.9915,-0.039827242493629456
S10,20251128,103307,217,224,False,False,-15.3105,0.04633593559265137
S10,20251128,103307,217,225,False,False,-18.838,0.05519217997789383
S10,20251128,103307,217,226,False,False,16.304,0.04469054937362671
S10,20251128,103307,217,227,False,False,-12.60875,-0.04917328059673309
S10,20251128,103307,217,228,False,False,-22.0875,0.04708410054445267
S10,20251128,103307,217,229,False,False,11.918,-0.043262749910354614
S10,20251128,103307,217,230,False,False,-9.39625,-0.046234436333179474
S10,20251128,103307,217,231,False,False,-8.11925,0.03917312994599342
S10,20251128,103307,217,232,False,False,-17.67725,-0.04729834571480751
S10,20251128,103307,217,233,False,False,11.29,0.04126551374793053
S10,20251128,103307,217,234,False,False,4.50175,-0.046625956892967224
S10,20251128,103307,217,235,False,False,-31.3485,0.04063764214515686
S10,20251128,103307,217,236,False,False,0.11425,0.05269404128193855
S10,20251128,103307,217,237,False,False,12.9915,-0.03770709037780762
S10,20251128,103307,217,238,False,False,-2.65,-0.046573568135499954
S10,20251128,103307,218,219,False,False,-37.4575,0.05714726820588112
S10,20251128,103307,218,220,False,False,-6.4765,0.056233491748571396
S10,20251128,103307,218,221,False,False,-24.225,0.060631487518548965
S10,20251128,103307,218,222,False,False,-30.64225,-0.052859075367450714
S10,20251128,103307,218,223,False,False,-19.54275,0.04701715335249901
S10,20251128,103307,218,224,False,False,-20.9425,0.06395366787910461
S10,20251128,103307,218,225,False,False,-35.52925,0.08346186578273773
S10,20251128,103307,218,226,False,False,5.61575,0.06809316575527191
S10,20251128,103307,218,227,False,False,-24.22125,-0.05454321950674057
S10,20251128,103307,218,228,False,False,-48.33025,0.05666255205869675
S10,20251128,103307,218,229,False,False,4.86,0.06455618143081665
S10,20251128,103307,218,230,False,False,-21.396,0.04675460234284401
S10,20251128,103307,218,231,False,False,-21.86325,-0.06526394188404083
S10,20251128,103307,218,232,False,False,-12.267,0.051470670849084854
S10,20251128,103307,218,233,False,False,3.0545,0.06475038826465607
S10,20251128,103307,218,234,False,False,6.507,-0.04701405391097069
S10,20251128,103307,218,235,False,False,-34.451,0.05015695467591286
S10,20251128,103307,218,236,False,False,-4.65625,-0.07017376273870468
S10,20251128,103307,218,237,False,False,1.9485,0.059543829411268234
S10,20251128,103307,218,238,False,False,-47.273,0.05279790982604027
S10,20251128,103307,219,220,False,False,26.1975,0.03953331336379051
S10,20251128,103307,219,221,False,False,10.0945,-0.05462995544075966
S10,20251128,103307,219,222,False,False,6.706,0.04890315607190132
S10,20251128,103307,219,223,False,False,16.6965,-0.044446658343076706
S10,20251128,103307,219,224,False,False,21.194,-0.0463121272623539
S10,20251128,103307,219,225,False,False,3.3505,-0.05106387287378311
S10,20251128,103307,219,226,False,False,42.43775,-0.04473765939474106
S10,20251128,103307,219,227,False,False,15.30825,0.04141351953148842
S10,20251128,103307,219,228,False,False,-9.6125,0.048718009144067764
S10,20251128,103307,219,229,False,False,35.39975,-0.046801019459962845
S10,20251128,103307,219,230,False,False,17.53825,0.042763885110616684
S10,20251128,103307,219,231,False,False,12.38325,-0.042792726308107376
S10,20251128,103307,219,232,False,False,-20.50775,0.04577914997935295
S10,20251128,103307,219,233,False,False,37.01375,0.043065719306468964
S10,20251128,103307,219,234,False,False,15.41875,-0.042614277452230453
S10,20251128,103307,219,235,False,False,3.3645,0.04599305987358093
S10,20251128,103307,219,236,False,False,30.4955,0.04151241108775139
S10,20251128,103307,219,237,False,False,40.06875,-0.04983188584446907
S10,20251128,103307,219,238,False,False,-12.58025,-0.04279543459415436
S10,20251128,103307,220,221,False,False,-13.44775,0.05052885040640831
S10,20251128,103307,220,222,False,False,16.4255,0.03846018388867378
S10,20251128,103307,220,223,False,False,-13.62825,0.038595084100961685
S10,20251128,103307,220,224,False,False,-7.33925,0.04191095381975174
S10,20251128,103307,220,225,False,False,-27.6915,-0.06104437634348869
S10,20251128,103307,220,226,False,False,17.4215,-0.0464693158864975
S10,20251128,103307,220,227,False,False,-17.17175,0.050115276128053665
S10,20251128,103307,220,228,False,False,-33.9005,0.043496619910001755
S10,20251128,103307,220,229,False,False,12.87675,-0.056616462767124176
S10,20251128,103307,220,230,False,False,-14.72625,0.038940783590078354
S10,20251128,103307,220,231,False,False,-12.77425,-0.043510112911462784
S10,20251128,103307,220,232,False,False,-3.36725,0.0526944138109684
S10,20251128,103307,220,233,False,False,11.95675,0.04562056064605713
S10,20251128,103307,220,234,False,False,14.967,-0.047672055661678314
S10,20251128,103307,220,235,False,False,-21.91,-0.045277196913957596
S10,20251128,103307,220,236,False,False,8.1245,-0.04923718422651291
S10,20251128,103307,220,237,False,False,12.71125,-0.0615522600710392
S10,20251128,103307,220,238,False,False,-36.1165,0.047481074929237366
S10,20251128,103307,221,222,False,False,-0.59675,0.06706434488296509
S10,20251128,103307,221,223,False,False,4.59725,-0.06374607235193253
S10,20251128,103307,221,224,False,False,7.866,0.06257321685552597
S10,20251128,103307,221,225,False,False,-7.76775,-0.10469495505094528
S10,20251128,103307,221,226,False,False,32.2685,-0.057517629116773605
S10,20251128,103307,221,227,False,False,6.928,0.05830228701233864
S10,20251128,103307,221,228,False,False,-21.98625,-0.05974959582090378
S10,20251128,103307,221,229,False,False,28.087,-0.06164287403225899
S10,20251128,103307,221,230,False,False,-2.4555,0.05226919427514076
S10,20251128,103307,221,231,False,False,5.17625,-0.055712658911943436
S10,20251128,103307,221,232,False,False,14.98475,-0.06395447999238968
S10,20251128,103307,221,233,False,False,34.6895,0.06948143243789673
S10,20251128,103307,221,234,False,False,37.18125,0.05184626206755638
S10,20251128,103307,221,235,False,False,-2.87,-0.05069353058934212
S10,20251128,103307,221,236,False,False,21.88625,0.06320764124393463
S10,20251128,103307,221,237,False,False,23.58975,0.06070385500788689
S10,20251128,103307,221,238,False,False,-18.90275,-0.06065823882818222
S10,20251128,103307,222,223,False,False,8.82925,-0.041492708027362823
S10,20251128,103307,222,224,False,False,2.8885,-0.06020766496658325
S10,20251128,103307,222,225,False,False,-7.867,-0.05569957196712494
S10,20251128,103307,222,226,False,False,37.37175,0.05658614635467529
S10,20251128,103307,222,227,False,False,3.8845,0.0467391163110733
S10,20251128,103307,222,228,False,False,-19.88125,0.05356297641992569
S10,20251128,103307,222,229,False,False,31.94675,0.059716373682022095
S10,20251128,103307,222,230,False,False,11.234,0.043155036866664886
S10,20251128,103307,222,231,False,False,10.3925,0.043747153133153915
S10,20251128,103307,222,232,False,False,14.70775,0.06965932250022888
S10,20251128,103307,222,233,False,False,30.23725,-0.048674147576093674
S10,20251128,103307,222,234,False,False,6.60425,0.03878442943096161
S10,20251128,103307,222,235,False,False,-4.76725,-0.04551136866211891
S10,20251128,103307,222,236,False,False,29.43025,-0.04945060983300209
S10,20251128,103307,222,237,False,False,34.3745,-0.058251991868019104
S10,20251128,103307,222,238,False,False,-16.243,-0.04333074763417244
S10,20251128,103307,223,224,False,False,-13.2075,-0.04665498435497284
S10,20251128,103307,223,225,False,False,-27.51375,0.05531235784292221
S10,20251128,103307,223,226,False,False,13.683,0.04803843796253204
S10,20251128,103307,223,227,False,False,-5.43275,-0.04228110983967781
S10,20251128,103307,223,228,False,False,-30.209,-0.04670996591448784
S10,20251128,103307,223,229,False,False,12.8695,-0.04921361431479454
S10,20251128,103307,223,230,False,False,-13.70925,-0.043023522943258286
S10,20251128,103307,223,231,False,False,3.7555,-0.045522790402173996
S10,20251128,103307,223,232,False,False,4.6355,0.05603330209851265
S10,20251128,103307,223,233,False,False,18.5175,0.0486866794526577
S10,20251128,103307,223,234,False,False,14.21775,0.04086756706237793
S10,20251128,103307,223,235,False,False,-20.928,-0.0457034632563591
S10,20251128,103307,223,236,False,False,19.861,-0.04936208948493004
S10,20251128,103307,223,237,False,False,23.31975,0.044064734131097794
S10,20251128,103307,223,238,False,False,-24.26525,0.05770207941532135
S10,20251128,103307,224,225,False,False,-15.4515,0.06818880885839462
S10,20251128,103307,224,226,False,False,24.082,-0.06468427181243896
S10,20251128,103307,224,227,False,False,-1.416,-0.05066175386309624
S10,20251128,103307,224,228,False,False,-23.6285,0.06268108636140823
S10,20251128,103307,224,229,False,False,21.089,0.052973583340644836
S10,20251128,103307,224,230,False,False,-10.69225,0.04622386023402214
S10,20251128,103307,224,231,False,False,0.5485,0.056300606578588486
S10,20251128,103307,224,232,False,False,5.3625,0.05082996189594269
S10,20251128,103307,224,233,False,False,18.9695,0.06804057955741882
S10,20251128,103307,224,234,False,False,-1.1035,0.046500708907842636
S10,20251128,103307,224,235,False,False,-7.84075,0.05269455537199974
S10,20251128,103307,224,236,False,False,19.167,0.05528935790061951
S10,20251128,103307,224,237,False,False,23.54375,0.06292970478534698
S10,20251128,103307,224,238,False,False,-27.98225,0.04488704353570938
S10,20251128,103307,225,226,False,False,44.99025,-0.06002870574593544
S10,20251128,103307,225,227,False,False,9.885,-0.05979042872786522
S10,20251128,103307,225,228,False,False,-13.144,-0.06830020993947983
S10,20251128,103307,225,229,False,False,39.277,-0.0680379867553711
S10,20251128,103307,225,230,False,False,15.62525,-0.05056561902165413
S10,20251128,103307,225,231,False,False,13.1945,0.06704869866371155
S10,20251128,103307,225,232,False,False,24.12325,-0.0864306390285492
S10,20251128,103307,225,233,False,False,35.09,0.08633055537939072
S10,20251128,103307,225,234,False,False,43.237,-0.06214972212910652
S10,20251128,103307,225,235,False,False,1.6495,-0.05929022282361984
S10,20251128,103307,225,236,False,False,33.24875,-0.063148632645607
S10,20251128,103307,225,237,False,False,35.85025,0.06764455884695053
S10,20251128,103307,225,238,False,False,-9.1035,0.06889338791370392
S10,20251128,103307,226,227,False,False,-31.549,-0.05684766173362732
S10,20251128,103307,226,228,False,False,-53.332,0.05784184858202934
S10,20251128,103307,226,229,False,False,-2.7995,-0.060820743441581726
S10,20251128,103307,226,230,False,False,-35.71875,-0.04416665807366371
S10,20251128,103307,226,231,False,False,-27.2675,0.06074787676334381
S10,20251128,103307,226,232,False,False,-21.16375,0.06232773885130882
S10,20251128,103307,226,233,False,False,-1.6355,0.04897758364677429
S10,20251128,103307,226,234,False,False,2.081,0.0724145919084549
S10,20251128,103307,226,235,False,False,-36.4735,-0.049305591732263565
S10,20251128,103307,226,236,False,False,-14.3495,0.0601574070751667
S10,20251128,103307,226,237,False,False,-1.09975,-0.059740662574768066
S10,20251128,103307,226,238,False,False,-56.85525,-0.05612108111381531
S10,20251128,103307,227,228,False,False,-20.1975,0.04947127029299736
S10,20251128,103307,227,229,False,False,24.20075,0.04695867747068405
S10,20251128,103307,227,230,False,False,2.99075,-0.04374873265624046
S10,20251128,103307,227,231,False,False,-3.14025,0.04498475790023804
S10,20251128,103307,227,232,False,False,8.87,0.049560997635126114
S10,20251128,103307,227,233,False,False,27.21125,0.05502742901444435
S10,20251128,103307,227,234,False,False,34.7735,0.042890001088380814
S10,20251128,103307,227,235,False,False,-5.63825,0.052412040531635284
S10,20251128,103307,227,236,False,False,19.07,-0.0536377988755703
S10,20251128,103307,227,237,False,False,33.1325,-0.052604399621486664
S10,20251128,103307,227,238,False,False,-20.35175,-0.05170664191246033
S10,20251128,103307,228,229,False,False,45.75775,-0.04822949692606926
S10,20251128,103307,228,230,False,False,20.315,-0.050580449402332306
S10,20251128,103307,228,231,False,False,17.727,0.05924317240715027
S10,20251128,103307,228,232,False,False,36.985,-0.05395912006497383
S10,20251128,103307,228,233,False,False,43.5545,0.05785584822297096
S10,20251128,103307,228,234,False,False,57.42975,0.04076496511697769
S10,20251128,103307,228,235,False,False,18.7765,-0.050231147557497025
S10,20251128,103307,228,236,False,False,40.97025,0.06265074014663696
S10,20251128,103307,228,237,False,False,48.4355,0.06880941987037659
S10,20251128,103307,228,238,False,False,-1.29975,-0.0645957812666893
S10,20251128,103307,229,230,False,False,-27.426,-0.056147243827581406
S10,20251128,103307,229,231,False,False,-23.84725,0.05150793120265007
S10,20251128,103307,229,232,False,False,-12.34575,-0.05633015185594559
S10,20251128,103307,229,233,False,False,3.91075,0.0632721409201622
S10,20251128,103307,229,234,False,False,4.57325,0.04814445599913597
S10,20251128,103307,229,235,False,False,-32.935,-0.04901919886469841
S10,20251128,103307,229,236,False,False,-5.32,0.05430658161640167
S10,20251128,103307,229,237,False,False,5.09225,0.053477514535188675
S10,20251128,103307,229,238,False,False,-47.754,-0.05740218982100487
S10,20251128,103307,230,231,False,False,11.45275,-0.04422982782125473
S10,20251128,103307,230,232,False,False,7.488,-0.05599457398056984
S10,20251128,103307,230,233,False,False,29.9945,-0.045514099299907684
S10,20251128,103307,230,234,False,False,1.35725,0.039819665253162384
S10,20251128,103307,230,235,False,False,-2.972,-0.04709934815764427
S10,20251128,103307,230,236,False,False,23.85325,0.047368124127388
S10,20251128,103307,230,237,False,False,25.79375,-0.0523715540766716
S10,20251128,103307,230,238,False,False,-19.35125,-0.04496857896447182
S10,20251128,103307,231,232,False,False,7.726,0.04957966506481171
S10,20251128,103307,231,233,False,False,27.99,-0.04839060828089714
S10,20251128,103307,231,234,False,False,2.0645,0.042282771319150925
S10,20251128,103307,231,235,False,False,-1.5495,-0.048538800328969955
S10,20251128,103307,231,236,False,False,17.67325,0.04437113180756569
S10,20251128,103307,231,237,False,False,28.22475,-0.05711257457733154
S10,20251128,103307,231,238,False,False,-17.678,-0.04358983412384987
S10,20251128,103307,232,233,False,False,20.0625,0.04953812435269356
S10,20251128,103307,232,234,False,False,20.78475,0.060050979256629944
S10,20251128,103307,232,235,False,False,-21.23175,-0.05842624232172966
S10,20251128,103307,232,236,False,False,42.4855,-0.06502862274646759
S10,20251128,103307,232,237,False,False,20.27475,-0.05765825882554054
S10,20251128,103307,232,238,False,False,-1.588,-0.05185609310865402
S10,20251128,103307,233,234,False,False,2.08625,0.045264191925525665
S10,20251128,103307,233,235,False,False,-32.0425,-0.05324156954884529
S10,20251128,103307,233,236,False,False,0.159,-0.0631706714630127
S10,20251128,103307,233,237,False,False,6.1235,0.06434053182601929
S10,20251128,103307,233,238,False,False,-47.494,-0.050154559314250946
S10,20251128,103307,234,235,False,False,-12.41975,0.04532135650515556
S10,20251128,103307,234,236,False,False,-12.29275,-0.04740884527564049
